levels,algs,ratios,variable,time
18,zfp,nan,FSNTOAC,99
20,zfp,nan,FSNTOAC,100
20,zfp,nan,FSNTOAC,101
18,zfp,nan,FSNTOAC,102
20,zfp,nan,FSNTOAC,103
20,zfp,nan,FSNTOAC,104
20,zfp,nan,FSNTOAC,105
18,zfp,nan,FSNTOAC,106
20,zfp,nan,FSNTOAC,107
20,zfp,nan,FSNTOAC,108
18,zfp,nan,FSNTOAC,109
18,zfp,nan,FSNTOAC,110
20,zfp,nan,FSNTOAC,111
18,zfp,nan,FSNTOAC,112
18,zfp,nan,FSNTOAC,113
18,zfp,nan,FSNTOAC,114
20,zfp,nan,FSNTOAC,115
20,zfp,nan,FSNTOAC,116
20,zfp,nan,FSNTOAC,117
20,zfp,nan,FSNTOAC,118
20,zfp,nan,FSNTOAC,119
18,zfp,nan,FSNTOAC,120
20,zfp,nan,FSNTOAC,121
18,zfp,nan,FSNTOAC,122
20,zfp,nan,FSNTOAC,123
20,zfp,nan,FSNTOAC,124
20,zfp,nan,FSNTOAC,125
20,zfp,nan,FSNTOAC,126
18,zfp,nan,FSNTOAC,127
20,zfp,nan,FSNTOAC,128
20,zfp,nan,FSNTOAC,129
20,zfp,nan,FSNTOAC,130
20,zfp,nan,FSNTOAC,131
18,zfp,nan,FSNTOAC,132
18,zfp,nan,FSNTOAC,133
20,zfp,nan,FSNTOAC,134
20,zfp,nan,FSNTOAC,135
18,zfp,nan,FSNTOAC,136
20,zfp,nan,FSNTOAC,137
18,zfp,nan,FSNTOAC,138
20,zfp,nan,FSNTOAC,139
18,zfp,nan,FSNTOAC,140
20,zfp,nan,FSNTOAC,141
20,zfp,nan,FSNTOAC,142
20,zfp,nan,FSNTOAC,143
20,zfp,nan,FSNTOAC,144
20,zfp,nan,FSNTOAC,145
20,zfp,nan,FSNTOAC,146
18,zfp,nan,FSNTOAC,147
20,zfp,nan,FSNTOAC,148
20,zfp,nan,FSNTOAC,149
20,zfp,nan,FSNTOAC,150
18,zfp,nan,FSNTOAC,151
20,zfp,nan,FSNTOAC,152
18,zfp,nan,FSNTOAC,153
20,zfp,nan,FSNTOAC,154
18,zfp,nan,FSNTOAC,155
20,zfp,nan,FSNTOAC,156
20,zfp,nan,FSNTOAC,157
20,zfp,nan,FSNTOAC,158
20,zfp,nan,FSNTOAC,159
18,zfp,nan,FSNTOAC,160
20,zfp,nan,FSNTOAC,161
20,zfp,nan,FSNTOAC,162
20,zfp,nan,FSNTOAC,163
20,zfp,nan,FSNTOAC,164
20,zfp,nan,FSNTOAC,165
18,zfp,nan,FSNTOAC,166
20,zfp,nan,FSNTOAC,167
20,zfp,nan,FSNTOAC,168
20,zfp,nan,FSNTOAC,169
20,zfp,nan,FSNTOAC,170
20,zfp,nan,FSNTOAC,171
20,zfp,nan,FSNTOAC,172
18,zfp,nan,FSNTOAC,173
20,zfp,nan,FSNTOAC,174
20,zfp,nan,FSNTOAC,175
20,zfp,nan,FSNTOAC,176
20,zfp,nan,FSNTOAC,177
20,zfp,nan,FSNTOAC,178
18,zfp,nan,FSNTOAC,179
20,zfp,nan,FSNTOAC,180
20,zfp,nan,FSNTOAC,181
20,zfp,nan,FSNTOAC,182
20,zfp,nan,FSNTOAC,183
20,zfp,nan,FSNTOAC,184
20,zfp,nan,FSNTOAC,185
18,zfp,nan,FSNTOAC,186
20,zfp,nan,FSNTOAC,187
20,zfp,nan,FSNTOAC,188
20,zfp,nan,FSNTOAC,189
20,zfp,nan,FSNTOAC,190
20,zfp,nan,FSNTOAC,191
20,zfp,nan,FSNTOAC,192
18,zfp,nan,FSNTOAC,193
20,zfp,nan,FSNTOAC,194
20,zfp,nan,FSNTOAC,195
20,zfp,nan,FSNTOAC,196
20,zfp,nan,FSNTOAC,197
20,zfp,nan,FSNTOAC,198
20,zfp,nan,FSNTOAC,199
20,zfp,nan,FSNTOAC,200
20,zfp,nan,FSNTOAC,201
18,zfp,nan,FSNTOAC,202
20,zfp,nan,FSNTOAC,203
18,zfp,nan,FSNTOAC,204
20,zfp,nan,FSNTOAC,205
18,zfp,nan,FSNTOAC,206
20,zfp,nan,FSNTOAC,207
18,zfp,nan,FSNTOAC,208
20,zfp,nan,FSNTOAC,209
20,zfp,nan,FSNTOAC,210
20,zfp,nan,FSNTOAC,211
18,zfp,nan,FSNTOAC,212
18,zfp,nan,FSNTOAC,213
20,zfp,nan,FSNTOAC,214
20,zfp,nan,FSNTOAC,215
20,zfp,nan,FSNTOAC,216
20,zfp,nan,FSNTOAC,217
20,zfp,nan,FSNTOAC,218
18,zfp,nan,FSNTOAC,219
20,zfp,nan,FSNTOAC,220
20,zfp,nan,FSNTOAC,221
20,zfp,nan,FSNTOAC,222
20,zfp,nan,FSNTOAC,223
20,zfp,nan,FSNTOAC,224
20,zfp,nan,FSNTOAC,225
20,zfp,nan,FSNTOAC,226
18,zfp,nan,FSNTOAC,227
20,zfp,nan,FSNTOAC,228
20,zfp,nan,FSNTOAC,229
20,zfp,nan,FSNTOAC,230
20,zfp,nan,FSNTOAC,231
20,zfp,nan,FSNTOAC,232
20,zfp,nan,FSNTOAC,233
20,zfp,nan,FSNTOAC,234
20,zfp,nan,FSNTOAC,235
20,zfp,nan,FSNTOAC,236
20,zfp,nan,FSNTOAC,237
20,zfp,nan,FSNTOAC,238
20,zfp,nan,FSNTOAC,239
20,zfp,nan,FSNTOAC,240
20,zfp,nan,FSNTOAC,241
20,zfp,nan,FSNTOAC,242
20,zfp,nan,FSNTOAC,243
20,zfp,nan,FSNTOAC,244
20,zfp,nan,FSNTOAC,245
18,zfp,nan,FSNTOAC,246
18,zfp,nan,FSNTOAC,247
20,zfp,nan,FSNTOAC,248
20,zfp,nan,FSNTOAC,249
20,zfp,nan,FSNTOAC,250
20,zfp,nan,FSNTOAC,251
20,zfp,nan,FSNTOAC,252
20,zfp,nan,FSNTOAC,253
20,zfp,nan,FSNTOAC,254
20,zfp,nan,FSNTOAC,255
20,zfp,nan,FSNTOAC,256
20,zfp,nan,FSNTOAC,257
20,zfp,nan,FSNTOAC,258
20,zfp,nan,FSNTOAC,259
18,zfp,nan,FSNTOAC,260
20,zfp,nan,FSNTOAC,261
20,zfp,nan,FSNTOAC,262
20,zfp,nan,FSNTOAC,263
20,zfp,nan,FSNTOAC,264
20,zfp,nan,FSNTOAC,265
18,zfp,nan,FSNTOAC,266
20,zfp,nan,FSNTOAC,267
20,zfp,nan,FSNTOAC,268
20,zfp,nan,FSNTOAC,269
20,zfp,nan,FSNTOAC,270
18,zfp,nan,FSNTOAC,271
20,zfp,nan,FSNTOAC,272
18,zfp,nan,FSNTOAC,273
20,zfp,nan,FSNTOAC,274
20,zfp,nan,FSNTOAC,275
20,zfp,nan,FSNTOAC,276
20,zfp,nan,FSNTOAC,277
20,zfp,nan,FSNTOAC,278
20,zfp,nan,FSNTOAC,279
20,zfp,nan,FSNTOAC,280
20,zfp,nan,FSNTOAC,281
18,zfp,nan,FSNTOAC,282
18,zfp,nan,FSNTOAC,283
20,zfp,nan,FSNTOAC,284
20,zfp,nan,FSNTOAC,285
20,zfp,nan,FSNTOAC,286
20,zfp,nan,FSNTOAC,287
20,zfp,nan,FSNTOAC,288
20,zfp,nan,FSNTOAC,289
20,zfp,nan,FSNTOAC,290
20,zfp,nan,FSNTOAC,291
18,zfp,nan,FSNTOAC,292
20,zfp,nan,FSNTOAC,293
20,zfp,nan,FSNTOAC,294
20,zfp,nan,FSNTOAC,295
18,zfp,nan,FSNTOAC,296
18,zfp,nan,FSNTOAC,297
20,zfp,nan,FSNTOAC,298
18,zfp,nan,FSNTOAC,299
20,zfp,nan,FSNTOAC,300
20,zfp,nan,FSNTOAC,301
20,zfp,nan,FSNTOAC,302
20,zfp,nan,FSNTOAC,303
20,zfp,nan,FSNTOAC,304
20,zfp,nan,FSNTOAC,305
18,zfp,nan,FSNTOAC,306
20,zfp,nan,FSNTOAC,307
20,zfp,nan,FSNTOAC,308
18,zfp,nan,FSNTOAC,309
20,zfp,nan,FSNTOAC,310
20,zfp,nan,FSNTOAC,311
18,zfp,nan,FSNTOAC,312
20,zfp,nan,FSNTOAC,313
20,zfp,nan,FSNTOAC,314
20,zfp,nan,FSNTOAC,315
20,zfp,nan,FSNTOAC,316
20,zfp,nan,FSNTOAC,317
20,zfp,nan,FSNTOAC,318
18,zfp,nan,FSNTOAC,319
20,zfp,nan,FSNTOAC,320
20,zfp,nan,FSNTOAC,321
20,zfp,nan,FSNTOAC,322
20,zfp,nan,FSNTOAC,323
20,zfp,nan,FSNTOAC,324
18,zfp,nan,FSNTOAC,325
20,zfp,nan,FSNTOAC,326
18,zfp,nan,FSNTOAC,327
20,zfp,nan,FSNTOAC,328
20,zfp,nan,FSNTOAC,329
20,zfp,nan,FSNTOAC,330
20,zfp,nan,FSNTOAC,331
18,zfp,nan,FSNTOAC,332
20,zfp,nan,FSNTOAC,333
18,zfp,nan,FSNTOAC,334
20,zfp,nan,FSNTOAC,335
18,zfp,nan,FSNTOAC,336
20,zfp,nan,FSNTOAC,337
18,zfp,nan,FSNTOAC,338
20,zfp,nan,FSNTOAC,339
20,zfp,nan,FSNTOAC,340
20,zfp,nan,FSNTOAC,341
20,zfp,nan,FSNTOAC,342
18,zfp,nan,FSNTOAC,343
20,zfp,nan,FSNTOAC,344
18,zfp,nan,FSNTOAC,345
20,zfp,nan,FSNTOAC,346
20,zfp,nan,FSNTOAC,347
18,zfp,nan,FSNTOAC,348
20,zfp,nan,FSNTOAC,349
20,zfp,nan,FSNTOAC,350
20,zfp,nan,FSNTOAC,351
18,zfp,nan,FSNTOAC,352
20,zfp,nan,FSNTOAC,353
20,zfp,nan,FSNTOAC,354
20,zfp,nan,FSNTOAC,355
20,zfp,nan,FSNTOAC,356
20,zfp,nan,FSNTOAC,357
20,zfp,nan,FSNTOAC,358
18,zfp,nan,FSNTOAC,359
20,zfp,nan,ICEFRAC,0
20,zfp,nan,ICEFRAC,1
18,zfp,nan,ICEFRAC,2
16,zfp,nan,ICEFRAC,3
16,zfp,nan,ICEFRAC,4
14,zfp,nan,ICEFRAC,5
14,zfp,nan,ICEFRAC,6
14,zfp,nan,ICEFRAC,7
18,zfp,nan,ICEFRAC,8
18,zfp,nan,ICEFRAC,9
18,zfp,nan,ICEFRAC,10
18,zfp,nan,ICEFRAC,11
18,zfp,nan,ICEFRAC,12
18,zfp,nan,ICEFRAC,13
18,zfp,nan,ICEFRAC,14
18,zfp,nan,ICEFRAC,15
16,zfp,nan,ICEFRAC,16
16,zfp,nan,ICEFRAC,17
14,zfp,nan,ICEFRAC,18
14,zfp,nan,ICEFRAC,19
14,zfp,nan,ICEFRAC,20
16,zfp,nan,ICEFRAC,21
18,zfp,nan,ICEFRAC,22
18,zfp,nan,ICEFRAC,23
20,zfp,nan,ICEFRAC,24
20,zfp,nan,ICEFRAC,25
16,zfp,nan,ICEFRAC,26
18,zfp,nan,ICEFRAC,27
18,zfp,nan,ICEFRAC,28
16,zfp,nan,ICEFRAC,29
16,zfp,nan,ICEFRAC,30
14,zfp,nan,ICEFRAC,31
14,zfp,nan,ICEFRAC,32
14,zfp,nan,ICEFRAC,33
16,zfp,nan,ICEFRAC,34
18,zfp,nan,ICEFRAC,35
18,zfp,nan,ICEFRAC,36
18,zfp,nan,ICEFRAC,37
18,zfp,nan,ICEFRAC,38
18,zfp,nan,ICEFRAC,39
18,zfp,nan,ICEFRAC,40
18,zfp,nan,ICEFRAC,41
16,zfp,nan,ICEFRAC,42
16,zfp,nan,ICEFRAC,43
14,zfp,nan,ICEFRAC,44
14,zfp,nan,ICEFRAC,45
20,zfp,nan,ICEFRAC,46
14,zfp,nan,ICEFRAC,47
16,zfp,nan,ICEFRAC,48
16,zfp,nan,ICEFRAC,49
20,zfp,nan,ICEFRAC,50
18,zfp,nan,ICEFRAC,51
18,zfp,nan,ICEFRAC,52
20,zfp,nan,ICEFRAC,53
20,zfp,nan,ICEFRAC,54
16,zfp,nan,ICEFRAC,55
16,zfp,nan,ICEFRAC,56
18,zfp,nan,ICEFRAC,57
14,zfp,nan,ICEFRAC,58
14,zfp,nan,ICEFRAC,59
14,zfp,nan,ICEFRAC,60
16,zfp,nan,ICEFRAC,61
18,zfp,nan,ICEFRAC,62
18,zfp,nan,ICEFRAC,63
18,zfp,nan,ICEFRAC,64
18,zfp,nan,ICEFRAC,65
20,zfp,nan,ICEFRAC,66
18,zfp,nan,ICEFRAC,67
16,zfp,nan,ICEFRAC,68
16,zfp,nan,ICEFRAC,69
16,zfp,nan,ICEFRAC,70
14,zfp,nan,ICEFRAC,71
16,zfp,nan,ICEFRAC,72
14,zfp,nan,ICEFRAC,73
16,zfp,nan,ICEFRAC,74
18,zfp,nan,ICEFRAC,75
18,zfp,nan,ICEFRAC,76
20,zfp,nan,ICEFRAC,77
18,zfp,nan,ICEFRAC,78
16,zfp,nan,ICEFRAC,79
18,zfp,nan,ICEFRAC,80
18,zfp,nan,ICEFRAC,81
16,zfp,nan,ICEFRAC,82
16,zfp,nan,ICEFRAC,83
14,zfp,nan,ICEFRAC,84
14,zfp,nan,ICEFRAC,85
14,zfp,nan,ICEFRAC,86
16,zfp,nan,ICEFRAC,87
18,zfp,nan,ICEFRAC,88
18,zfp,nan,ICEFRAC,89
14,zfp,nan,ICEFRAC,90
18,zfp,nan,ICEFRAC,91
18,zfp,nan,ICEFRAC,92
20,zfp,nan,ICEFRAC,93
16,zfp,nan,ICEFRAC,94
16,zfp,nan,ICEFRAC,95
16,zfp,nan,ICEFRAC,96
14,zfp,nan,ICEFRAC,97
14,zfp,nan,ICEFRAC,98
14,zfp,nan,ICEFRAC,99
16,zfp,nan,ICEFRAC,100
14,zfp,nan,ICEFRAC,101
18,zfp,nan,ICEFRAC,102
18,zfp,nan,ICEFRAC,103
18,zfp,nan,ICEFRAC,104
20,zfp,nan,ICEFRAC,105
20,zfp,nan,ICEFRAC,106
18,zfp,nan,ICEFRAC,107
16,zfp,nan,ICEFRAC,108
16,zfp,nan,ICEFRAC,109
16,zfp,nan,ICEFRAC,110
14,zfp,nan,ICEFRAC,111
18,zfp,nan,ICEFRAC,112
14,zfp,nan,ICEFRAC,113
14,zfp,nan,ICEFRAC,114
16,zfp,nan,ICEFRAC,115
18,zfp,nan,ICEFRAC,116
20,zfp,nan,ICEFRAC,117
18,zfp,nan,ICEFRAC,118
18,zfp,nan,ICEFRAC,119
18,zfp,nan,ICEFRAC,120
18,zfp,nan,ICEFRAC,121
16,zfp,nan,ICEFRAC,122
16,zfp,nan,ICEFRAC,123
18,zfp,nan,ICEFRAC,124
14,zfp,nan,ICEFRAC,125
14,zfp,nan,ICEFRAC,126
14,zfp,nan,ICEFRAC,127
14,zfp,nan,ICEFRAC,128
18,zfp,nan,ICEFRAC,129
18,zfp,nan,ICEFRAC,130
18,zfp,nan,ICEFRAC,131
18,zfp,nan,ICEFRAC,132
18,zfp,nan,ICEFRAC,133
18,zfp,nan,ICEFRAC,134
20,zfp,nan,ICEFRAC,135
16,zfp,nan,ICEFRAC,136
14,zfp,nan,ICEFRAC,137
14,zfp,nan,ICEFRAC,138
14,zfp,nan,ICEFRAC,139
14,zfp,nan,ICEFRAC,140
14,zfp,nan,ICEFRAC,141
16,zfp,nan,ICEFRAC,142
18,zfp,nan,ICEFRAC,143
20,zfp,nan,ICEFRAC,144
20,zfp,nan,ICEFRAC,145
20,zfp,nan,ICEFRAC,146
18,zfp,nan,ICEFRAC,147
18,zfp,nan,ICEFRAC,148
16,zfp,nan,ICEFRAC,149
16,zfp,nan,ICEFRAC,150
14,zfp,nan,ICEFRAC,151
14,zfp,nan,ICEFRAC,152
14,zfp,nan,ICEFRAC,153
16,zfp,nan,ICEFRAC,154
18,zfp,nan,ICEFRAC,155
18,zfp,nan,ICEFRAC,156
20,zfp,nan,ICEFRAC,157
18,zfp,nan,ICEFRAC,158
20,zfp,nan,ICEFRAC,159
18,zfp,nan,ICEFRAC,160
18,zfp,nan,ICEFRAC,161
16,zfp,nan,ICEFRAC,162
16,zfp,nan,ICEFRAC,163
14,zfp,nan,ICEFRAC,164
14,zfp,nan,ICEFRAC,165
14,zfp,nan,ICEFRAC,166
14,zfp,nan,ICEFRAC,167
18,zfp,nan,ICEFRAC,168
18,zfp,nan,ICEFRAC,169
18,zfp,nan,ICEFRAC,170
18,zfp,nan,ICEFRAC,171
20,zfp,nan,ICEFRAC,172
18,zfp,nan,ICEFRAC,173
18,zfp,nan,ICEFRAC,174
16,zfp,nan,ICEFRAC,175
16,zfp,nan,ICEFRAC,176
14,zfp,nan,ICEFRAC,177
14,zfp,nan,ICEFRAC,178
22,zfp,nan,ICEFRAC,179
14,zfp,nan,ICEFRAC,180
16,zfp,nan,ICEFRAC,181
18,zfp,nan,ICEFRAC,182
18,zfp,nan,ICEFRAC,183
18,zfp,nan,ICEFRAC,184
18,zfp,nan,ICEFRAC,185
18,zfp,nan,ICEFRAC,186
18,zfp,nan,ICEFRAC,187
16,zfp,nan,ICEFRAC,188
16,zfp,nan,ICEFRAC,189
18,zfp,nan,ICEFRAC,190
16,zfp,nan,ICEFRAC,191
14,zfp,nan,ICEFRAC,192
14,zfp,nan,ICEFRAC,193
14,zfp,nan,ICEFRAC,194
18,zfp,nan,ICEFRAC,195
18,zfp,nan,ICEFRAC,196
18,zfp,nan,ICEFRAC,197
18,zfp,nan,ICEFRAC,198
20,zfp,nan,ICEFRAC,199
18,zfp,nan,ICEFRAC,200
16,zfp,nan,ICEFRAC,201
16,zfp,nan,ICEFRAC,202
14,zfp,nan,ICEFRAC,203
14,zfp,nan,ICEFRAC,204
14,zfp,nan,ICEFRAC,205
14,zfp,nan,ICEFRAC,206
14,zfp,nan,ICEFRAC,207
16,zfp,nan,ICEFRAC,208
18,zfp,nan,ICEFRAC,209
20,zfp,nan,ICEFRAC,210
18,zfp,nan,ICEFRAC,211
16,zfp,nan,ICEFRAC,212
18,zfp,nan,ICEFRAC,213
18,zfp,nan,ICEFRAC,214
16,zfp,nan,ICEFRAC,215
16,zfp,nan,ICEFRAC,216
14,zfp,nan,ICEFRAC,217
14,zfp,nan,ICEFRAC,218
14,zfp,nan,ICEFRAC,219
14,zfp,nan,ICEFRAC,220
16,zfp,nan,ICEFRAC,221
18,zfp,nan,ICEFRAC,222
18,zfp,nan,ICEFRAC,223
16,zfp,nan,ICEFRAC,224
18,zfp,nan,ICEFRAC,225
18,zfp,nan,ICEFRAC,226
18,zfp,nan,ICEFRAC,227
18,zfp,nan,ICEFRAC,228
16,zfp,nan,ICEFRAC,229
16,zfp,nan,ICEFRAC,230
14,zfp,nan,ICEFRAC,231
14,zfp,nan,ICEFRAC,232
14,zfp,nan,ICEFRAC,233
14,zfp,nan,ICEFRAC,234
14,zfp,nan,ICEFRAC,235
16,zfp,nan,ICEFRAC,236
18,zfp,nan,ICEFRAC,237
20,zfp,nan,ICEFRAC,238
18,zfp,nan,ICEFRAC,239
18,zfp,nan,ICEFRAC,240
18,zfp,nan,ICEFRAC,241
16,zfp,nan,ICEFRAC,242
16,zfp,nan,ICEFRAC,243
14,zfp,nan,ICEFRAC,244
14,zfp,nan,ICEFRAC,245
14,zfp,nan,ICEFRAC,246
14,zfp,nan,ICEFRAC,247
14,zfp,nan,ICEFRAC,248
14,zfp,nan,ICEFRAC,249
18,zfp,nan,ICEFRAC,250
18,zfp,nan,ICEFRAC,251
18,zfp,nan,ICEFRAC,252
18,zfp,nan,ICEFRAC,253
18,zfp,nan,ICEFRAC,254
16,zfp,nan,ICEFRAC,255
16,zfp,nan,ICEFRAC,256
18,zfp,nan,ICEFRAC,257
16,zfp,nan,ICEFRAC,258
14,zfp,nan,ICEFRAC,259
14,zfp,nan,ICEFRAC,260
14,zfp,nan,ICEFRAC,261
16,zfp,nan,ICEFRAC,262
18,zfp,nan,ICEFRAC,263
18,zfp,nan,ICEFRAC,264
18,zfp,nan,ICEFRAC,265
18,zfp,nan,ICEFRAC,266
18,zfp,nan,ICEFRAC,267
18,zfp,nan,ICEFRAC,268
16,zfp,nan,ICEFRAC,269
16,zfp,nan,ICEFRAC,270
14,zfp,nan,ICEFRAC,271
14,zfp,nan,ICEFRAC,272
14,zfp,nan,ICEFRAC,273
16,zfp,nan,ICEFRAC,274
16,zfp,nan,ICEFRAC,275
18,zfp,nan,ICEFRAC,276
18,zfp,nan,ICEFRAC,277
18,zfp,nan,ICEFRAC,278
18,zfp,nan,ICEFRAC,279
18,zfp,nan,ICEFRAC,280
18,zfp,nan,ICEFRAC,281
16,zfp,nan,ICEFRAC,282
14,zfp,nan,ICEFRAC,283
14,zfp,nan,ICEFRAC,284
14,zfp,nan,ICEFRAC,285
14,zfp,nan,ICEFRAC,286
14,zfp,nan,ICEFRAC,287
14,zfp,nan,ICEFRAC,288
16,zfp,nan,ICEFRAC,289
18,zfp,nan,ICEFRAC,290
20,zfp,nan,ICEFRAC,291
18,zfp,nan,ICEFRAC,292
18,zfp,nan,ICEFRAC,293
16,zfp,nan,ICEFRAC,294
16,zfp,nan,ICEFRAC,295
16,zfp,nan,ICEFRAC,296
16,zfp,nan,ICEFRAC,297
14,zfp,nan,ICEFRAC,298
14,zfp,nan,ICEFRAC,299
20,zfp,nan,ICEFRAC,300
18,zfp,nan,ICEFRAC,301
20,zfp,nan,ICEFRAC,302
18,zfp,nan,ICEFRAC,303
18,zfp,nan,ICEFRAC,304
16,zfp,nan,ICEFRAC,305
18,zfp,nan,ICEFRAC,306
18,zfp,nan,ICEFRAC,307
16,zfp,nan,ICEFRAC,308
14,zfp,nan,ICEFRAC,309
16,zfp,nan,ICEFRAC,310
14,zfp,nan,ICEFRAC,311
14,zfp,nan,ICEFRAC,312
16,zfp,nan,ICEFRAC,313
18,zfp,nan,ICEFRAC,314
20,zfp,nan,ICEFRAC,315
14,zfp,nan,ICEFRAC,316
18,zfp,nan,ICEFRAC,317
20,zfp,nan,ICEFRAC,318
18,zfp,nan,ICEFRAC,319
18,zfp,nan,ICEFRAC,320
16,zfp,nan,ICEFRAC,321
14,zfp,nan,ICEFRAC,322
14,zfp,nan,ICEFRAC,323
14,zfp,nan,ICEFRAC,324
14,zfp,nan,ICEFRAC,325
18,zfp,nan,ICEFRAC,326
14,zfp,nan,ICEFRAC,327
20,zfp,nan,ICEFRAC,328
18,zfp,nan,ICEFRAC,329
18,zfp,nan,ICEFRAC,330
18,zfp,nan,ICEFRAC,331
20,zfp,nan,ICEFRAC,332
18,zfp,nan,ICEFRAC,333
14,zfp,nan,ICEFRAC,334
16,zfp,nan,ICEFRAC,335
16,zfp,nan,ICEFRAC,336
14,zfp,nan,ICEFRAC,337
14,zfp,nan,ICEFRAC,338
14,zfp,nan,ICEFRAC,339
16,zfp,nan,ICEFRAC,340
16,zfp,nan,ICEFRAC,341
18,zfp,nan,ICEFRAC,342
18,zfp,nan,ICEFRAC,343
16,zfp,nan,ICEFRAC,344
20,zfp,nan,ICEFRAC,345
18,zfp,nan,ICEFRAC,346
16,zfp,nan,ICEFRAC,347
16,zfp,nan,ICEFRAC,348
18,zfp,nan,ICEFRAC,349
14,zfp,nan,ICEFRAC,350
14,zfp,nan,ICEFRAC,351
14,zfp,nan,ICEFRAC,352
18,zfp,nan,ICEFRAC,353
18,zfp,nan,ICEFRAC,354
18,zfp,nan,ICEFRAC,355
18,zfp,nan,ICEFRAC,356
18,zfp,nan,ICEFRAC,357
20,zfp,nan,ICEFRAC,358
18,zfp,nan,ICEFRAC,359
6,zfp,nan,ICIMR,0
6,zfp,nan,ICIMR,1
6,zfp,nan,ICIMR,2
6,zfp,nan,ICIMR,3
6,zfp,nan,ICIMR,4
6,zfp,nan,ICIMR,5
6,zfp,nan,ICIMR,6
6,zfp,nan,ICIMR,7
6,zfp,nan,ICIMR,8
6,zfp,nan,ICIMR,9
6,zfp,nan,ICIMR,10
6,zfp,nan,ICIMR,11
6,zfp,nan,ICIMR,12
6,zfp,nan,ICIMR,13
6,zfp,nan,ICIMR,14
6,zfp,nan,ICIMR,15
6,zfp,nan,ICIMR,16
6,zfp,nan,ICIMR,17
6,zfp,nan,ICIMR,18
6,zfp,nan,ICIMR,19
6,zfp,nan,ICIMR,20
6,zfp,nan,ICIMR,21
6,zfp,nan,ICIMR,22
6,zfp,nan,ICIMR,23
6,zfp,nan,ICIMR,24
6,zfp,nan,ICIMR,25
6,zfp,nan,ICIMR,26
6,zfp,nan,ICIMR,27
6,zfp,nan,ICIMR,28
6,zfp,nan,ICIMR,29
6,zfp,nan,ICIMR,30
6,zfp,nan,ICIMR,31
6,zfp,nan,ICIMR,32
6,zfp,nan,ICIMR,33
6,zfp,nan,ICIMR,34
6,zfp,nan,ICIMR,35
6,zfp,nan,ICIMR,36
6,zfp,nan,ICIMR,37
6,zfp,nan,ICIMR,38
6,zfp,nan,ICIMR,39
6,zfp,nan,ICIMR,40
6,zfp,nan,ICIMR,41
6,zfp,nan,ICIMR,42
6,zfp,nan,ICIMR,43
6,zfp,nan,ICIMR,44
6,zfp,nan,ICIMR,45
6,zfp,nan,ICIMR,46
6,zfp,nan,ICIMR,47
6,zfp,nan,ICIMR,48
6,zfp,nan,ICIMR,49
6,zfp,nan,ICIMR,50
6,zfp,nan,ICIMR,51
6,zfp,nan,ICIMR,52
6,zfp,nan,ICIMR,53
6,zfp,nan,ICIMR,54
6,zfp,nan,ICIMR,55
6,zfp,nan,ICIMR,56
6,zfp,nan,ICIMR,57
6,zfp,nan,ICIMR,58
6,zfp,nan,ICIMR,59
6,zfp,nan,ICIMR,60
6,zfp,nan,ICIMR,61
6,zfp,nan,ICIMR,62
6,zfp,nan,ICIMR,63
6,zfp,nan,ICIMR,64
6,zfp,nan,ICIMR,65
6,zfp,nan,ICIMR,66
6,zfp,nan,ICIMR,67
6,zfp,nan,ICIMR,68
6,zfp,nan,ICIMR,69
6,zfp,nan,ICIMR,70
6,zfp,nan,ICIMR,71
6,zfp,nan,ICIMR,72
6,zfp,nan,ICIMR,73
6,zfp,nan,ICIMR,74
6,zfp,nan,ICIMR,75
6,zfp,nan,ICIMR,76
6,zfp,nan,ICIMR,77
6,zfp,nan,ICIMR,78
6,zfp,nan,ICIMR,79
6,zfp,nan,ICIMR,80
6,zfp,nan,ICIMR,81
6,zfp,nan,ICIMR,82
6,zfp,nan,ICIMR,83
6,zfp,nan,ICIMR,84
6,zfp,nan,ICIMR,85
6,zfp,nan,ICIMR,86
6,zfp,nan,ICIMR,87
6,zfp,nan,ICIMR,88
6,zfp,nan,ICIMR,89
6,zfp,nan,ICIMR,90
6,zfp,nan,ICIMR,91
6,zfp,nan,ICIMR,92
6,zfp,nan,ICIMR,93
6,zfp,nan,ICIMR,94
6,zfp,nan,ICIMR,95
6,zfp,nan,ICIMR,96
6,zfp,nan,ICIMR,97
6,zfp,nan,ICIMR,98
6,zfp,nan,ICIMR,99
6,zfp,nan,ICIMR,100
6,zfp,nan,ICIMR,101
6,zfp,nan,ICIMR,102
6,zfp,nan,ICIMR,103
6,zfp,nan,ICIMR,104
6,zfp,nan,ICIMR,105
6,zfp,nan,ICIMR,106
6,zfp,nan,ICIMR,107
6,zfp,nan,ICIMR,108
6,zfp,nan,ICIMR,109
6,zfp,nan,ICIMR,110
6,zfp,nan,ICIMR,111
6,zfp,nan,ICIMR,112
6,zfp,nan,ICIMR,113
6,zfp,nan,ICIMR,114
6,zfp,nan,ICIMR,115
6,zfp,nan,ICIMR,116
6,zfp,nan,ICIMR,117
6,zfp,nan,ICIMR,118
6,zfp,nan,ICIMR,119
6,zfp,nan,ICIMR,120
6,zfp,nan,ICIMR,121
6,zfp,nan,ICIMR,122
6,zfp,nan,ICIMR,123
6,zfp,nan,ICIMR,124
6,zfp,nan,ICIMR,125
6,zfp,nan,ICIMR,126
6,zfp,nan,ICIMR,127
