levels,algs,ratios,variable,time
20,bg,nan,PSL,43
18,bg,nan,PSL,44
18,bg,nan,PSL,45
18,bg,nan,PSL,46
20,bg,nan,PSL,47
18,bg,nan,PSL,48
18,bg,nan,PSL,49
18,bg,nan,PSL,50
18,bg,nan,PSL,51
20,bg,nan,PSL,52
20,bg,nan,PSL,53
20,bg,nan,PSL,54
20,bg,nan,PSL,55
20,bg,nan,PSL,56
20,bg,nan,PSL,57
18,bg,nan,PSL,58
18,bg,nan,PSL,59
20,bg,nan,PSL,60
18,bg,nan,PSL,61
18,bg,nan,PSL,62
20,bg,nan,PSL,63
18,bg,nan,PSL,64
18,bg,nan,PSL,65
18,bg,nan,PSL,66
18,bg,nan,PSL,67
20,bg,nan,PSL,68
20,bg,nan,PSL,69
18,bg,nan,PSL,70
18,bg,nan,PSL,71
18,bg,nan,PSL,72
18,bg,nan,PSL,73
18,bg,nan,PSL,74
18,bg,nan,PSL,75
18,bg,nan,PSL,76
18,bg,nan,PSL,77
20,bg,nan,PSL,78
18,bg,nan,PSL,79
18,bg,nan,PSL,80
18,bg,nan,PSL,81
20,bg,nan,PSL,82
18,bg,nan,PSL,83
18,bg,nan,PSL,84
20,bg,nan,PSL,85
18,bg,nan,PSL,86
18,bg,nan,PSL,87
20,bg,nan,PSL,88
18,bg,nan,PSL,89
20,bg,nan,PSL,90
20,bg,nan,PSL,91
18,bg,nan,PSL,92
18,bg,nan,PSL,93
20,bg,nan,PSL,94
20,bg,nan,PSL,95
20,bg,nan,PSL,96
18,bg,nan,PSL,97
18,bg,nan,PSL,98
18,bg,nan,PSL,99
18,bg,nan,PSL,100
18,bg,nan,PSL,101
18,bg,nan,PSL,102
18,bg,nan,PSL,103
20,bg,nan,PSL,104
20,bg,nan,PSL,105
20,bg,nan,PSL,106
18,bg,nan,PSL,107
20,bg,nan,PSL,108
18,bg,nan,PSL,109
18,bg,nan,PSL,110
20,bg,nan,PSL,111
20,bg,nan,PSL,112
18,bg,nan,PSL,113
18,bg,nan,PSL,114
20,bg,nan,PSL,115
18,bg,nan,PSL,116
18,bg,nan,PSL,117
20,bg,nan,PSL,118
20,bg,nan,PSL,119
18,bg,nan,PSL,120
18,bg,nan,PSL,121
20,bg,nan,PSL,122
18,bg,nan,PSL,123
20,bg,nan,PSL,124
18,bg,nan,PSL,125
18,bg,nan,PSL,126
18,bg,nan,PSL,127
18,bg,nan,PSL,128
18,bg,nan,PSL,129
18,bg,nan,PSL,130
20,bg,nan,PSL,131
18,bg,nan,PSL,132
18,bg,nan,PSL,133
20,bg,nan,PSL,134
20,bg,nan,PSL,135
20,bg,nan,PSL,136
18,bg,nan,PSL,137
18,bg,nan,PSL,138
18,bg,nan,PSL,139
18,bg,nan,PSL,140
18,bg,nan,PSL,141
20,bg,nan,PSL,142
18,bg,nan,PSL,143
18,bg,nan,PSL,144
18,bg,nan,PSL,145
18,bg,nan,PSL,146
20,bg,nan,PSL,147
20,bg,nan,PSL,148
18,bg,nan,PSL,149
18,bg,nan,PSL,150
18,bg,nan,PSL,151
18,bg,nan,PSL,152
18,bg,nan,PSL,153
20,bg,nan,PSL,154
20,bg,nan,PSL,155
18,bg,nan,PSL,156
20,bg,nan,PSL,157
18,bg,nan,PSL,158
18,bg,nan,PSL,159
20,bg,nan,PSL,160
18,bg,nan,PSL,161
20,bg,nan,PSL,162
18,bg,nan,PSL,163
20,bg,nan,PSL,164
20,bg,nan,PSL,165
18,bg,nan,PSL,166
18,bg,nan,PSL,167
18,bg,nan,PSL,168
18,bg,nan,PSL,169
20,bg,nan,PSL,170
18,bg,nan,PSL,171
20,bg,nan,PSL,172
18,bg,nan,PSL,173
20,bg,nan,PSL,174
20,bg,nan,PSL,175
18,bg,nan,PSL,176
18,bg,nan,PSL,177
18,bg,nan,PSL,178
18,bg,nan,PSL,179
20,bg,nan,PSL,180
18,bg,nan,PSL,181
20,bg,nan,PSL,182
18,bg,nan,PSL,183
18,bg,nan,PSL,184
20,bg,nan,PSL,185
20,bg,nan,PSL,186
18,bg,nan,PSL,187
18,bg,nan,PSL,188
18,bg,nan,PSL,189
18,bg,nan,PSL,190
18,bg,nan,PSL,191
18,bg,nan,PSL,192
18,bg,nan,PSL,193
18,bg,nan,PSL,194
20,bg,nan,PSL,195
20,bg,nan,PSL,196
18,bg,nan,PSL,197
18,bg,nan,PSL,198
18,bg,nan,PSL,199
18,bg,nan,PSL,200
18,bg,nan,PSL,201
20,bg,nan,PSL,202
18,bg,nan,PSL,203
18,bg,nan,PSL,204
20,bg,nan,PSL,205
20,bg,nan,PSL,206
20,bg,nan,PSL,207
18,bg,nan,PSL,208
20,bg,nan,PSL,209
18,bg,nan,PSL,210
18,bg,nan,PSL,211
18,bg,nan,PSL,212
18,bg,nan,PSL,213
20,bg,nan,PSL,214
18,bg,nan,PSL,215
18,bg,nan,PSL,216
18,bg,nan,PSL,217
18,bg,nan,PSL,218
20,bg,nan,PSL,219
18,bg,nan,PSL,220
18,bg,nan,PSL,221
20,bg,nan,PSL,222
18,bg,nan,PSL,223
18,bg,nan,PSL,224
18,bg,nan,PSL,225
18,bg,nan,PSL,226
20,bg,nan,PSL,227
20,bg,nan,PSL,228
18,bg,nan,PSL,229
18,bg,nan,PSL,230
18,bg,nan,PSL,231
18,bg,nan,PSL,232
20,bg,nan,PSL,233
20,bg,nan,PSL,234
18,bg,nan,PSL,235
20,bg,nan,PSL,236
18,bg,nan,PSL,237
20,bg,nan,PSL,238
18,bg,nan,PSL,239
20,bg,nan,PSL,240
20,bg,nan,PSL,241
20,bg,nan,PSL,242
20,bg,nan,PSL,243
18,bg,nan,PSL,244
18,bg,nan,PSL,245
18,bg,nan,PSL,246
20,bg,nan,PSL,247
20,bg,nan,PSL,248
18,bg,nan,PSL,249
20,bg,nan,PSL,250
18,bg,nan,PSL,251
18,bg,nan,PSL,252
18,bg,nan,PSL,253
20,bg,nan,PSL,254
20,bg,nan,PSL,255
18,bg,nan,PSL,256
18,bg,nan,PSL,257
20,bg,nan,PSL,258
18,bg,nan,PSL,259
20,bg,nan,PSL,260
18,bg,nan,PSL,261
18,bg,nan,PSL,262
18,bg,nan,PSL,263
18,bg,nan,PSL,264
18,bg,nan,PSL,265
20,bg,nan,PSL,266
18,bg,nan,PSL,267
20,bg,nan,PSL,268
20,bg,nan,PSL,269
18,bg,nan,PSL,270
18,bg,nan,PSL,271
18,bg,nan,PSL,272
20,bg,nan,PSL,273
20,bg,nan,PSL,274
20,bg,nan,PSL,275
18,bg,nan,PSL,276
18,bg,nan,PSL,277
18,bg,nan,PSL,278
18,bg,nan,PSL,279
18,bg,nan,PSL,280
20,bg,nan,PSL,281
20,bg,nan,PSL,282
18,bg,nan,PSL,283
18,bg,nan,PSL,284
20,bg,nan,PSL,285
20,bg,nan,PSL,286
20,bg,nan,PSL,287
18,bg,nan,PSL,288
18,bg,nan,PSL,289
18,bg,nan,PSL,290
20,bg,nan,PSL,291
18,bg,nan,PSL,292
18,bg,nan,PSL,293
20,bg,nan,PSL,294
20,bg,nan,PSL,295
20,bg,nan,PSL,296
18,bg,nan,PSL,297
18,bg,nan,PSL,298
18,bg,nan,PSL,299
18,bg,nan,PSL,300
20,bg,nan,PSL,301
20,bg,nan,PSL,302
18,bg,nan,PSL,303
18,bg,nan,PSL,304
18,bg,nan,PSL,305
18,bg,nan,PSL,306
20,bg,nan,PSL,307
20,bg,nan,PSL,308
18,bg,nan,PSL,309
20,bg,nan,PSL,310
18,bg,nan,PSL,311
18,bg,nan,PSL,312
18,bg,nan,PSL,313
20,bg,nan,PSL,314
20,bg,nan,PSL,315
18,bg,nan,PSL,316
20,bg,nan,PSL,317
18,bg,nan,PSL,318
18,bg,nan,PSL,319
20,bg,nan,PSL,320
20,bg,nan,PSL,321
18,bg,nan,PSL,322
18,bg,nan,PSL,323
18,bg,nan,PSL,324
18,bg,nan,PSL,325
20,bg,nan,PSL,326
18,bg,nan,PSL,327
20,bg,nan,PSL,328
18,bg,nan,PSL,329
18,bg,nan,PSL,330
18,bg,nan,PSL,331
18,bg,nan,PSL,332
20,bg,nan,PSL,333
20,bg,nan,PSL,334
20,bg,nan,PSL,335
18,bg,nan,PSL,336
18,bg,nan,PSL,337
18,bg,nan,PSL,338
20,bg,nan,PSL,339
20,bg,nan,PSL,340
18,bg,nan,PSL,341
18,bg,nan,PSL,342
18,bg,nan,PSL,343
20,bg,nan,PSL,344
18,bg,nan,PSL,345
18,bg,nan,PSL,346
18,bg,nan,PSL,347
18,bg,nan,PSL,348
18,bg,nan,PSL,349
18,bg,nan,PSL,350
18,bg,nan,PSL,351
18,bg,nan,PSL,352
18,bg,nan,PSL,353
18,bg,nan,PSL,354
18,bg,nan,PSL,355
20,bg,nan,PSL,356
18,bg,nan,PSL,357
18,bg,nan,PSL,358
20,bg,nan,PSL,359
18,bg,nan,Q,0
20,bg,nan,Q,1
20,bg,nan,Q,2
22,bg,nan,Q,3
22,bg,nan,Q,4
20,bg,nan,Q,5
22,bg,nan,Q,6
20,bg,nan,Q,7
20,bg,nan,Q,8
20,bg,nan,Q,9
22,bg,nan,Q,10
20,bg,nan,Q,11
20,bg,nan,Q,12
22,bg,nan,Q,13
22,bg,nan,Q,14
20,bg,nan,Q,15
22,bg,nan,Q,16
22,bg,nan,Q,17
20,bg,nan,Q,18
22,bg,nan,Q,19
20,bg,nan,Q,20
22,bg,nan,Q,21
20,bg,nan,Q,22
22,bg,nan,Q,23
22,bg,nan,Q,24
20,bg,nan,Q,25
20,bg,nan,Q,26
20,bg,nan,Q,27
20,bg,nan,Q,28
22,bg,nan,Q,29
22,bg,nan,Q,30
22,bg,nan,Q,31
100000,bg,nan,Q,32
22,bg,nan,Q,33
20,bg,nan,Q,34
22,bg,nan,Q,35
20,bg,nan,Q,36
18,bg,nan,Q,37
18,bg,nan,Q,38
20,bg,nan,Q,39
20,bg,nan,Q,40
20,bg,nan,Q,41
20,bg,nan,Q,42
18,bg,nan,Q,43
20,bg,nan,Q,44
20,bg,nan,Q,45
20,bg,nan,Q,46
22,bg,nan,Q,47
20,bg,nan,Q,48
22,bg,nan,Q,49
20,bg,nan,Q,50
20,bg,nan,Q,51
20,bg,nan,Q,52
20,bg,nan,Q,53
20,bg,nan,Q,54
22,bg,nan,Q,55
22,bg,nan,Q,56
20,bg,nan,Q,57
22,bg,nan,Q,58
22,bg,nan,Q,59
100000,bg,nan,Q,60
22,bg,nan,Q,61
22,bg,nan,Q,62
22,bg,nan,Q,63
22,bg,nan,Q,64
22,bg,nan,Q,65
20,bg,nan,Q,66
20,bg,nan,Q,67
20,bg,nan,Q,68
20,bg,nan,Q,69
22,bg,nan,Q,70
22,bg,nan,Q,71
20,bg,nan,Q,72
22,bg,nan,Q,73
22,bg,nan,Q,74
20,bg,nan,Q,75
20,bg,nan,Q,76
22,bg,nan,Q,77
20,bg,nan,Q,78
22,bg,nan,Q,79
20,bg,nan,Q,80
20,bg,nan,Q,81
22,bg,nan,Q,82
20,bg,nan,Q,83
22,bg,nan,Q,84
22,bg,nan,Q,85
20,bg,nan,Q,86
20,bg,nan,Q,87
20,bg,nan,Q,88
20,bg,nan,Q,89
22,bg,nan,Q,90
18,bg,nan,Q,91
20,bg,nan,Q,92
20,bg,nan,Q,93
22,bg,nan,Q,94
20,bg,nan,Q,95
100000,bg,nan,Q,96
20,bg,nan,Q,97
22,bg,nan,Q,98
20,bg,nan,Q,99
22,bg,nan,Q,100
20,bg,nan,Q,101
20,bg,nan,Q,102
20,bg,nan,Q,103
20,bg,nan,Q,104
18,bg,nan,Q,105
20,bg,nan,Q,106
20,bg,nan,Q,107
22,bg,nan,Q,108
20,bg,nan,Q,109
20,bg,nan,Q,110
20,bg,nan,Q,111
20,bg,nan,Q,112
22,bg,nan,Q,113
22,bg,nan,Q,114
22,bg,nan,Q,115
22,bg,nan,Q,116
20,bg,nan,Q,117
20,bg,nan,Q,118
20,bg,nan,Q,119
20,bg,nan,Q,120
20,bg,nan,Q,121
20,bg,nan,Q,122
20,bg,nan,Q,123
20,bg,nan,Q,124
20,bg,nan,Q,125
22,bg,nan,Q,126
20,bg,nan,Q,127
20,bg,nan,Q,128
20,bg,nan,Q,129
22,bg,nan,Q,130
20,bg,nan,Q,131
20,bg,nan,Q,132
20,bg,nan,Q,133
20,bg,nan,Q,134
22,bg,nan,Q,135
22,bg,nan,Q,136
20,bg,nan,Q,137
20,bg,nan,Q,138
20,bg,nan,Q,139
20,bg,nan,Q,140
22,bg,nan,Q,141
20,bg,nan,Q,142
20,bg,nan,Q,143
20,bg,nan,Q,144
20,bg,nan,Q,145
22,bg,nan,Q,146
20,bg,nan,Q,147
20,bg,nan,Q,148
20,bg,nan,Q,149
22,bg,nan,Q,150
20,bg,nan,Q,151
100000,bg,nan,Q,152
20,bg,nan,Q,153
20,bg,nan,Q,154
22,bg,nan,Q,155
22,bg,nan,Q,156
22,bg,nan,Q,157
22,bg,nan,Q,158
20,bg,nan,Q,159
20,bg,nan,Q,160
20,bg,nan,Q,161
20,bg,nan,Q,162
22,bg,nan,Q,163
22,bg,nan,Q,164
22,bg,nan,Q,165
20,bg,nan,Q,166
20,bg,nan,Q,167
20,bg,nan,Q,168
20,bg,nan,Q,169
20,bg,nan,Q,170
20,bg,nan,Q,171
20,bg,nan,Q,172
22,bg,nan,Q,173
20,bg,nan,Q,174
22,bg,nan,Q,175
22,bg,nan,Q,176
22,bg,nan,Q,177
20,bg,nan,Q,178
20,bg,nan,Q,179
22,bg,nan,Q,180
20,bg,nan,Q,181
20,bg,nan,Q,182
22,bg,nan,Q,183
20,bg,nan,Q,184
20,bg,nan,Q,185
20,bg,nan,Q,186
20,bg,nan,Q,187
20,bg,nan,Q,188
20,bg,nan,Q,189
20,bg,nan,Q,190
22,bg,nan,Q,191
22,bg,nan,Q,192
20,bg,nan,Q,193
20,bg,nan,Q,194
20,bg,nan,Q,195
20,bg,nan,Q,196
20,bg,nan,Q,197
20,bg,nan,Q,198
20,bg,nan,Q,199
20,bg,nan,Q,200
20,bg,nan,Q,201
22,bg,nan,Q,202
100000,bg,nan,Q,203
22,bg,nan,Q,204
20,bg,nan,Q,205
20,bg,nan,Q,206
20,bg,nan,Q,207
22,bg,nan,Q,208
22,bg,nan,Q,209
20,bg,nan,Q,210
20,bg,nan,Q,211
20,bg,nan,Q,212
18,bg,nan,Q,213
20,bg,nan,Q,214
20,bg,nan,Q,215
20,bg,nan,Q,216
20,bg,nan,Q,217
20,bg,nan,Q,218
20,bg,nan,Q,219
20,bg,nan,Q,220
20,bg,nan,Q,221
22,bg,nan,Q,222
20,bg,nan,Q,223
22,bg,nan,Q,224
20,bg,nan,Q,225
22,bg,nan,Q,226
18,bg,nan,Q,227
20,bg,nan,Q,228
20,bg,nan,Q,229
22,bg,nan,Q,230
20,bg,nan,Q,231
20,bg,nan,Q,232
100000,bg,nan,Q,233
20,bg,nan,Q,234
20,bg,nan,Q,235
20,bg,nan,Q,236
22,bg,nan,Q,237
20,bg,nan,Q,238
20,bg,nan,Q,239
20,bg,nan,Q,240
20,bg,nan,Q,241
22,bg,nan,Q,242
20,bg,nan,Q,243
20,bg,nan,Q,244
20,bg,nan,Q,245
20,bg,nan,Q,246
20,bg,nan,Q,247
20,bg,nan,Q,248
22,bg,nan,Q,249
20,bg,nan,Q,250
20,bg,nan,Q,251
20,bg,nan,Q,252
20,bg,nan,Q,253
20,bg,nan,Q,254
20,bg,nan,Q,255
20,bg,nan,Q,256
22,bg,nan,Q,257
20,bg,nan,Q,258
20,bg,nan,Q,259
20,bg,nan,Q,260
20,bg,nan,Q,261
20,bg,nan,Q,262
20,bg,nan,Q,263
18,bg,nan,Q,264
20,bg,nan,Q,265
20,bg,nan,Q,266
20,bg,nan,Q,267
22,bg,nan,Q,268
22,bg,nan,Q,269
20,bg,nan,Q,270
20,bg,nan,Q,271
22,bg,nan,Q,272
22,bg,nan,Q,273
22,bg,nan,Q,274
22,bg,nan,Q,275
22,bg,nan,Q,276
20,bg,nan,Q,277
22,bg,nan,Q,278
22,bg,nan,Q,279
18,bg,nan,Q,280
20,bg,nan,Q,281
20,bg,nan,Q,282
22,bg,nan,Q,283
100000,bg,nan,Q,284
20,bg,nan,Q,285
22,bg,nan,Q,286
22,bg,nan,Q,287
22,bg,nan,Q,288
20,bg,nan,Q,289
22,bg,nan,Q,290
22,bg,nan,Q,291
20,bg,nan,Q,292
22,bg,nan,Q,293
20,bg,nan,Q,294
22,bg,nan,Q,295
22,bg,nan,Q,296
20,bg,nan,Q,297
20,bg,nan,Q,298
20,bg,nan,Q,299
20,bg,nan,Q,300
22,bg,nan,Q,301
20,bg,nan,Q,302
22,bg,nan,Q,303
22,bg,nan,Q,304
20,bg,nan,Q,305
20,bg,nan,Q,306
20,bg,nan,Q,307
22,bg,nan,Q,308
22,bg,nan,Q,309
22,bg,nan,Q,310
22,bg,nan,Q,311
22,bg,nan,Q,312
20,bg,nan,Q,313
22,bg,nan,Q,314
100000,bg,nan,Q,315
20,bg,nan,Q,316
22,bg,nan,Q,317
22,bg,nan,Q,318
20,bg,nan,Q,319
20,bg,nan,Q,320
20,bg,nan,Q,321
100000,bg,nan,Q,322
22,bg,nan,Q,323
20,bg,nan,Q,324
22,bg,nan,Q,325
22,bg,nan,Q,326
20,bg,nan,Q,327
20,bg,nan,Q,328
22,bg,nan,Q,329
20,bg,nan,Q,330
22,bg,nan,Q,331
20,bg,nan,Q,332
22,bg,nan,Q,333
22,bg,nan,Q,334
22,bg,nan,Q,335
22,bg,nan,Q,336
22,bg,nan,Q,337
22,bg,nan,Q,338
22,bg,nan,Q,339
20,bg,nan,Q,340
20,bg,nan,Q,341
20,bg,nan,Q,342
20,bg,nan,Q,343
20,bg,nan,Q,344
20,bg,nan,Q,345
20,bg,nan,Q,346
22,bg,nan,Q,347
22,bg,nan,Q,348
22,bg,nan,Q,349
22,bg,nan,Q,350
22,bg,nan,Q,351
20,bg,nan,Q,352
18,bg,nan,Q,353
22,bg,nan,Q,354
20,bg,nan,Q,355
20,bg,nan,Q,356
20,bg,nan,Q,357
20,bg,nan,Q,358
20,bg,nan,Q,359
10,bg,nan,QFLX,0
10,bg,nan,QFLX,1
10,bg,nan,QFLX,2
10,bg,nan,QFLX,3
10,bg,nan,QFLX,4
10,bg,nan,QFLX,5
10,bg,nan,QFLX,6
10,bg,nan,QFLX,7
10,bg,nan,QFLX,8
10,bg,nan,QFLX,9
10,bg,nan,QFLX,10
10,bg,nan,QFLX,11
10,bg,nan,QFLX,12
10,bg,nan,QFLX,13
10,bg,nan,QFLX,14
10,bg,nan,QFLX,15
10,bg,nan,QFLX,16
10,bg,nan,QFLX,17
10,bg,nan,QFLX,18
10,bg,nan,QFLX,19
10,bg,nan,QFLX,20
10,bg,nan,QFLX,21
10,bg,nan,QFLX,22
10,bg,nan,QFLX,23
10,bg,nan,QFLX,24
10,bg,nan,QFLX,25
10,bg,nan,QFLX,26
10,bg,nan,QFLX,27
10,bg,nan,QFLX,28
10,bg,nan,QFLX,29
10,bg,nan,QFLX,30
10,bg,nan,QFLX,31
10,bg,nan,QFLX,32
10,bg,nan,QFLX,33
10,bg,nan,QFLX,34
10,bg,nan,QFLX,35
10,bg,nan,QFLX,36
10,bg,nan,QFLX,37
10,bg,nan,QFLX,38
10,bg,nan,QFLX,39
10,bg,nan,QFLX,40
10,bg,nan,QFLX,41
10,bg,nan,QFLX,42
12,bg,nan,QFLX,43
10,bg,nan,QFLX,44
10,bg,nan,QFLX,45
10,bg,nan,QFLX,46
10,bg,nan,QFLX,47
10,bg,nan,QFLX,48
10,bg,nan,QFLX,49
10,bg,nan,QFLX,50
10,bg,nan,QFLX,51
12,bg,nan,QFLX,52
10,bg,nan,QFLX,53
10,bg,nan,QFLX,54
10,bg,nan,QFLX,55
10,bg,nan,QFLX,56
10,bg,nan,QFLX,57
10,bg,nan,QFLX,58
10,bg,nan,QFLX,59
10,bg,nan,QFLX,60
10,bg,nan,QFLX,61
10,bg,nan,QFLX,62
10,bg,nan,QFLX,63
10,bg,nan,QFLX,64
10,bg,nan,QFLX,65
10,bg,nan,QFLX,66
10,bg,nan,QFLX,67
10,bg,nan,QFLX,68
10,bg,nan,QFLX,69
10,bg,nan,QFLX,70
10,bg,nan,QFLX,71
10,bg,nan,QFLX,72
10,bg,nan,QFLX,73
10,bg,nan,QFLX,74
10,bg,nan,QFLX,75
10,bg,nan,QFLX,76
10,bg,nan,QFLX,77
10,bg,nan,QFLX,78
10,bg,nan,QFLX,79
12,bg,nan,QFLX,80
10,bg,nan,QFLX,81
10,bg,nan,QFLX,82
10,bg,nan,QFLX,83
10,bg,nan,QFLX,84
10,bg,nan,QFLX,85
10,bg,nan,QFLX,86
10,bg,nan,QFLX,87
10,bg,nan,QFLX,88
10,bg,nan,QFLX,89
10,bg,nan,QFLX,90
10,bg,nan,QFLX,91
10,bg,nan,QFLX,92
10,bg,nan,QFLX,93
10,bg,nan,QFLX,94
10,bg,nan,QFLX,95
10,bg,nan,QFLX,96
10,bg,nan,QFLX,97
10,bg,nan,QFLX,98
10,bg,nan,QFLX,99
10,bg,nan,QFLX,100
10,bg,nan,QFLX,101
10,bg,nan,QFLX,102
10,bg,nan,QFLX,103
10,bg,nan,QFLX,104
10,bg,nan,QFLX,105
10,bg,nan,QFLX,106
10,bg,nan,QFLX,107
10,bg,nan,QFLX,108
10,bg,nan,QFLX,109
10,bg,nan,QFLX,110
10,bg,nan,QFLX,111
10,bg,nan,QFLX,112
10,bg,nan,QFLX,113
10,bg,nan,QFLX,114
10,bg,nan,QFLX,115
10,bg,nan,QFLX,116
12,bg,nan,QFLX,117
10,bg,nan,QFLX,118
10,bg,nan,QFLX,119
10,bg,nan,QFLX,120
10,bg,nan,QFLX,121
10,bg,nan,QFLX,122
10,bg,nan,QFLX,123
10,bg,nan,QFLX,124
10,bg,nan,QFLX,125
10,bg,nan,QFLX,126
10,bg,nan,QFLX,127
10,bg,nan,QFLX,128
12,bg,nan,QFLX,129
10,bg,nan,QFLX,130
10,bg,nan,QFLX,131
10,bg,nan,QFLX,132
10,bg,nan,QFLX,133
10,bg,nan,QFLX,134
10,bg,nan,QFLX,135
10,bg,nan,QFLX,136
10,bg,nan,QFLX,137
10,bg,nan,QFLX,138
10,bg,nan,QFLX,139
10,bg,nan,QFLX,140
10,bg,nan,QFLX,141
10,bg,nan,QFLX,142
10,bg,nan,QFLX,143
10,bg,nan,QFLX,144
10,bg,nan,QFLX,145
10,bg,nan,QFLX,146
10,bg,nan,QFLX,147
10,bg,nan,QFLX,148
10,bg,nan,QFLX,149
10,bg,nan,QFLX,150
10,bg,nan,QFLX,151
10,bg,nan,QFLX,152
10,bg,nan,QFLX,153
10,bg,nan,QFLX,154
10,bg,nan,QFLX,155
10,bg,nan,QFLX,156
10,bg,nan,QFLX,157
10,bg,nan,QFLX,158
10,bg,nan,QFLX,159
10,bg,nan,QFLX,160
10,bg,nan,QFLX,161
10,bg,nan,QFLX,162
10,bg,nan,QFLX,163
10,bg,nan,QFLX,164
10,bg,nan,QFLX,165
10,bg,nan,QFLX,166
10,bg,nan,QFLX,167
10,bg,nan,QFLX,168
10,bg,nan,QFLX,169
10,bg,nan,QFLX,170
10,bg,nan,QFLX,171
10,bg,nan,QFLX,172
10,bg,nan,QFLX,173
10,bg,nan,QFLX,174
10,bg,nan,QFLX,175
10,bg,nan,QFLX,176
10,bg,nan,QFLX,177
10,bg,nan,QFLX,178
10,bg,nan,QFLX,179
10,bg,nan,QFLX,180
10,bg,nan,QFLX,181
10,bg,nan,QFLX,182
10,bg,nan,QFLX,183
10,bg,nan,QFLX,184
10,bg,nan,QFLX,185
10,bg,nan,QFLX,186
10,bg,nan,QFLX,187
10,bg,nan,QFLX,188
10,bg,nan,QFLX,189
10,bg,nan,QFLX,190
10,bg,nan,QFLX,191
10,bg,nan,QFLX,192
10,bg,nan,QFLX,193
10,bg,nan,QFLX,194
10,bg,nan,QFLX,195
10,bg,nan,QFLX,196
10,bg,nan,QFLX,197
10,bg,nan,QFLX,198
10,bg,nan,QFLX,199
10,bg,nan,QFLX,200
10,bg,nan,QFLX,201
10,bg,nan,QFLX,202
10,bg,nan,QFLX,203
10,bg,nan,QFLX,204
10,bg,nan,QFLX,205
10,bg,nan,QFLX,206
10,bg,nan,QFLX,207
10,bg,nan,QFLX,208
10,bg,nan,QFLX,209
10,bg,nan,QFLX,210
10,bg,nan,QFLX,211
10,bg,nan,QFLX,212
10,bg,nan,QFLX,213
10,bg,nan,QFLX,214
10,bg,nan,QFLX,215
10,bg,nan,QFLX,216
10,bg,nan,QFLX,217
10,bg,nan,QFLX,218
10,bg,nan,QFLX,219
10,bg,nan,QFLX,220
10,bg,nan,QFLX,221
10,bg,nan,QFLX,222
10,bg,nan,QFLX,223
10,bg,nan,QFLX,224
10,bg,nan,QFLX,225
10,bg,nan,QFLX,226
10,bg,nan,QFLX,227
10,bg,nan,QFLX,228
10,bg,nan,QFLX,229
10,bg,nan,QFLX,230
10,bg,nan,QFLX,231
10,bg,nan,QFLX,232
10,bg,nan,QFLX,233
10,bg,nan,QFLX,234
10,bg,nan,QFLX,235
10,bg,nan,QFLX,236
10,bg,nan,QFLX,237
10,bg,nan,QFLX,238
10,bg,nan,QFLX,239
12,bg,nan,QFLX,240
10,bg,nan,QFLX,241
10,bg,nan,QFLX,242
10,bg,nan,QFLX,243
10,bg,nan,QFLX,244
10,bg,nan,QFLX,245
10,bg,nan,QFLX,246
10,bg,nan,QFLX,247
10,bg,nan,QFLX,248
10,bg,nan,QFLX,249
10,bg,nan,QFLX,250
10,bg,nan,QFLX,251
10,bg,nan,QFLX,252
10,bg,nan,QFLX,253
10,bg,nan,QFLX,254
10,bg,nan,QFLX,255
10,bg,nan,QFLX,256
10,bg,nan,QFLX,257
12,bg,nan,QFLX,258
10,bg,nan,QFLX,259
10,bg,nan,QFLX,260
10,bg,nan,QFLX,261
10,bg,nan,QFLX,262
10,bg,nan,QFLX,263
10,bg,nan,QFLX,264
10,bg,nan,QFLX,265
10,bg,nan,QFLX,266
10,bg,nan,QFLX,267
10,bg,nan,QFLX,268
10,bg,nan,QFLX,269
10,bg,nan,QFLX,270
10,bg,nan,QFLX,271
10,bg,nan,QFLX,272
10,bg,nan,QFLX,273
10,bg,nan,QFLX,274
10,bg,nan,QFLX,275
10,bg,nan,QFLX,276
10,bg,nan,QFLX,277
10,bg,nan,QFLX,278
10,bg,nan,QFLX,279
10,bg,nan,QFLX,280
10,bg,nan,QFLX,281
10,bg,nan,QFLX,282
10,bg,nan,QFLX,283
10,bg,nan,QFLX,284
10,bg,nan,QFLX,285
10,bg,nan,QFLX,286
10,bg,nan,QFLX,287
10,bg,nan,QFLX,288
10,bg,nan,QFLX,289
10,bg,nan,QFLX,290
10,bg,nan,QFLX,291
10,bg,nan,QFLX,292
8,bg,nan,QFLX,293
10,bg,nan,QFLX,294
10,bg,nan,QFLX,295
10,bg,nan,QFLX,296
10,bg,nan,QFLX,297
10,bg,nan,QFLX,298
10,bg,nan,QFLX,299
10,bg,nan,QFLX,300
10,bg,nan,QFLX,301
10,bg,nan,QFLX,302
10,bg,nan,QFLX,303
10,bg,nan,QFLX,304
10,bg,nan,QFLX,305
10,bg,nan,QFLX,306
10,bg,nan,QFLX,307
10,bg,nan,QFLX,308
10,bg,nan,QFLX,309
10,bg,nan,QFLX,310
10,bg,nan,QFLX,311
10,bg,nan,QFLX,312
10,bg,nan,QFLX,313
10,bg,nan,QFLX,314
10,bg,nan,QFLX,315
10,bg,nan,QFLX,316
10,bg,nan,QFLX,317
10,bg,nan,QFLX,318
10,bg,nan,QFLX,319
10,bg,nan,QFLX,320
10,bg,nan,QFLX,321
10,bg,nan,QFLX,322
