levels,algs,ratios,variable,time
20,zfp,1.73,QRS,321
16,zfp,2.61,QRS,322
16,zfp,2.61,QRS,323
16,zfp,2.61,QRS,324
14,zfp,3.48,QRS,325
16,zfp,2.61,QRS,326
16,zfp,2.61,QRS,327
16,zfp,2.61,QRS,328
16,zfp,2.61,QRS,329
18,zfp,2.08,QRS,330
16,zfp,2.61,QRS,331
14,zfp,3.48,QRS,332
16,zfp,2.61,QRS,333
22,zfp,1.48,QRS,334
16,zfp,2.61,QRS,335
16,zfp,2.61,QRS,336
16,zfp,2.61,QRS,337
14,zfp,3.48,QRS,338
14,zfp,3.48,QRS,339
16,zfp,2.61,QRS,340
16,zfp,2.61,QRS,341
16,zfp,2.61,QRS,342
18,zfp,2.08,QRS,343
16,zfp,2.61,QRS,344
14,zfp,3.48,QRS,345
16,zfp,2.61,QRS,346
20,zfp,1.73,QRS,347
16,zfp,2.61,QRS,348
16,zfp,2.61,QRS,349
16,zfp,2.61,QRS,350
16,zfp,2.61,QRS,351
14,zfp,3.48,QRS,352
16,zfp,2.61,QRS,353
16,zfp,2.61,QRS,354
16,zfp,2.61,QRS,355
18,zfp,2.08,QRS,356
16,zfp,2.61,QRS,357
14,zfp,3.48,QRS,358
16,zfp,2.61,QRS,359
14,zfp,4.59,RELHUM,0
14,zfp,4.59,RELHUM,1
14,zfp,4.59,RELHUM,2
14,zfp,4.59,RELHUM,3
14,zfp,4.59,RELHUM,4
14,zfp,4.59,RELHUM,5
14,zfp,4.59,RELHUM,6
16,zfp,3.52,RELHUM,7
14,zfp,4.59,RELHUM,8
14,zfp,4.59,RELHUM,9
14,zfp,4.59,RELHUM,10
14,zfp,4.59,RELHUM,11
14,zfp,4.59,RELHUM,12
14,zfp,4.59,RELHUM,13
14,zfp,4.59,RELHUM,14
14,zfp,4.59,RELHUM,15
14,zfp,4.59,RELHUM,16
14,zfp,4.59,RELHUM,17
14,zfp,4.59,RELHUM,18
14,zfp,4.59,RELHUM,19
14,zfp,4.59,RELHUM,20
16,zfp,3.52,RELHUM,21
14,zfp,4.59,RELHUM,22
14,zfp,4.59,RELHUM,23
14,zfp,4.59,RELHUM,24
14,zfp,4.59,RELHUM,25
14,zfp,4.59,RELHUM,26
14,zfp,4.59,RELHUM,27
14,zfp,4.59,RELHUM,28
14,zfp,4.59,RELHUM,29
14,zfp,4.59,RELHUM,30
14,zfp,4.59,RELHUM,31
14,zfp,4.59,RELHUM,32
14,zfp,4.59,RELHUM,33
14,zfp,4.59,RELHUM,34
14,zfp,4.59,RELHUM,35
14,zfp,4.59,RELHUM,36
14,zfp,4.59,RELHUM,37
14,zfp,4.59,RELHUM,38
14,zfp,4.59,RELHUM,39
14,zfp,4.59,RELHUM,40
14,zfp,4.59,RELHUM,41
14,zfp,4.59,RELHUM,42
14,zfp,4.59,RELHUM,43
14,zfp,4.59,RELHUM,44
14,zfp,4.59,RELHUM,45
14,zfp,4.59,RELHUM,46
14,zfp,4.59,RELHUM,47
14,zfp,4.59,RELHUM,48
14,zfp,4.59,RELHUM,49
14,zfp,4.59,RELHUM,50
14,zfp,4.59,RELHUM,51
16,zfp,3.52,RELHUM,52
16,zfp,3.52,RELHUM,53
14,zfp,4.59,RELHUM,54
14,zfp,4.59,RELHUM,55
14,zfp,4.59,RELHUM,56
14,zfp,4.59,RELHUM,57
14,zfp,4.59,RELHUM,58
14,zfp,4.59,RELHUM,59
14,zfp,4.59,RELHUM,60
16,zfp,3.52,RELHUM,61
14,zfp,4.59,RELHUM,62
14,zfp,4.59,RELHUM,63
14,zfp,4.59,RELHUM,64
14,zfp,4.59,RELHUM,65
16,zfp,3.52,RELHUM,66
14,zfp,4.59,RELHUM,67
14,zfp,4.59,RELHUM,68
14,zfp,4.59,RELHUM,69
14,zfp,4.59,RELHUM,70
14,zfp,4.59,RELHUM,71
14,zfp,4.59,RELHUM,72
14,zfp,4.59,RELHUM,73
14,zfp,4.59,RELHUM,74
14,zfp,4.59,RELHUM,75
14,zfp,4.59,RELHUM,76
14,zfp,4.59,RELHUM,77
14,zfp,4.59,RELHUM,78
14,zfp,4.59,RELHUM,79
16,zfp,3.52,RELHUM,80
14,zfp,4.59,RELHUM,81
14,zfp,4.59,RELHUM,82
14,zfp,4.59,RELHUM,83
14,zfp,4.59,RELHUM,84
14,zfp,4.59,RELHUM,85
14,zfp,4.59,RELHUM,86
14,zfp,4.59,RELHUM,87
14,zfp,4.59,RELHUM,88
14,zfp,4.59,RELHUM,89
14,zfp,4.59,RELHUM,90
14,zfp,4.59,RELHUM,91
14,zfp,4.59,RELHUM,92
14,zfp,4.59,RELHUM,93
14,zfp,4.59,RELHUM,94
14,zfp,4.59,RELHUM,95
14,zfp,4.59,RELHUM,96
14,zfp,4.59,RELHUM,97
14,zfp,4.59,RELHUM,98
14,zfp,4.59,RELHUM,99
14,zfp,4.59,RELHUM,100
14,zfp,4.59,RELHUM,101
14,zfp,4.59,RELHUM,102
14,zfp,4.59,RELHUM,103
14,zfp,4.59,RELHUM,104
14,zfp,4.59,RELHUM,105
16,zfp,3.52,RELHUM,106
14,zfp,4.59,RELHUM,107
14,zfp,4.59,RELHUM,108
14,zfp,4.59,RELHUM,109
14,zfp,4.59,RELHUM,110
14,zfp,4.59,RELHUM,111
16,zfp,3.52,RELHUM,112
14,zfp,4.59,RELHUM,113
14,zfp,4.59,RELHUM,114
14,zfp,4.59,RELHUM,115
16,zfp,3.52,RELHUM,116
14,zfp,4.59,RELHUM,117
14,zfp,4.59,RELHUM,118
14,zfp,4.59,RELHUM,119
16,zfp,3.52,RELHUM,120
14,zfp,4.59,RELHUM,121
14,zfp,4.59,RELHUM,122
14,zfp,4.59,RELHUM,123
14,zfp,4.59,RELHUM,124
14,zfp,4.59,RELHUM,125
14,zfp,4.59,RELHUM,126
14,zfp,4.59,RELHUM,127
16,zfp,3.52,RELHUM,128
14,zfp,4.59,RELHUM,129
14,zfp,4.59,RELHUM,130
14,zfp,4.59,RELHUM,131
14,zfp,4.59,RELHUM,132
14,zfp,4.59,RELHUM,133
14,zfp,4.59,RELHUM,134
16,zfp,3.52,RELHUM,135
14,zfp,4.59,RELHUM,136
14,zfp,4.59,RELHUM,137
14,zfp,4.59,RELHUM,138
14,zfp,4.59,RELHUM,139
16,zfp,3.52,RELHUM,140
14,zfp,4.59,RELHUM,141
16,zfp,3.52,RELHUM,142
14,zfp,4.59,RELHUM,143
14,zfp,4.59,RELHUM,144
14,zfp,4.59,RELHUM,145
14,zfp,4.59,RELHUM,146
16,zfp,3.52,RELHUM,147
14,zfp,4.59,RELHUM,148
14,zfp,4.59,RELHUM,149
14,zfp,4.59,RELHUM,150
14,zfp,4.59,RELHUM,151
14,zfp,4.59,RELHUM,152
14,zfp,4.59,RELHUM,153
14,zfp,4.59,RELHUM,154
14,zfp,4.59,RELHUM,155
14,zfp,4.59,RELHUM,156
14,zfp,4.59,RELHUM,157
14,zfp,4.59,RELHUM,158
16,zfp,3.52,RELHUM,159
16,zfp,3.52,RELHUM,160
14,zfp,4.59,RELHUM,161
14,zfp,4.59,RELHUM,162
14,zfp,4.59,RELHUM,163
14,zfp,4.59,RELHUM,164
14,zfp,4.59,RELHUM,165
14,zfp,4.59,RELHUM,166
16,zfp,3.52,RELHUM,167
14,zfp,4.59,RELHUM,168
14,zfp,4.59,RELHUM,169
14,zfp,4.59,RELHUM,170
14,zfp,4.59,RELHUM,171
14,zfp,4.59,RELHUM,172
16,zfp,3.52,RELHUM,173
14,zfp,4.59,RELHUM,174
14,zfp,4.59,RELHUM,175
14,zfp,4.59,RELHUM,176
14,zfp,4.59,RELHUM,177
14,zfp,4.59,RELHUM,178
16,zfp,3.52,RELHUM,179
16,zfp,3.52,RELHUM,180
14,zfp,4.59,RELHUM,181
16,zfp,3.52,RELHUM,182
14,zfp,4.59,RELHUM,183
14,zfp,4.59,RELHUM,184
14,zfp,4.59,RELHUM,185
16,zfp,3.52,RELHUM,186
14,zfp,4.59,RELHUM,187
14,zfp,4.59,RELHUM,188
14,zfp,4.59,RELHUM,189
14,zfp,4.59,RELHUM,190
14,zfp,4.59,RELHUM,191
14,zfp,4.59,RELHUM,192
14,zfp,4.59,RELHUM,193
14,zfp,4.59,RELHUM,194
14,zfp,4.59,RELHUM,195
14,zfp,4.59,RELHUM,196
14,zfp,4.59,RELHUM,197
14,zfp,4.59,RELHUM,198
14,zfp,4.59,RELHUM,199
14,zfp,4.59,RELHUM,200
14,zfp,4.59,RELHUM,201
14,zfp,4.59,RELHUM,202
14,zfp,4.59,RELHUM,203
14,zfp,4.59,RELHUM,204
14,zfp,4.59,RELHUM,205
16,zfp,3.52,RELHUM,206
14,zfp,4.59,RELHUM,207
14,zfp,4.59,RELHUM,208
14,zfp,4.59,RELHUM,209
14,zfp,4.59,RELHUM,210
14,zfp,4.59,RELHUM,211
14,zfp,4.59,RELHUM,212
14,zfp,4.59,RELHUM,213
16,zfp,3.52,RELHUM,214
14,zfp,4.59,RELHUM,215
14,zfp,4.59,RELHUM,216
14,zfp,4.59,RELHUM,217
14,zfp,4.59,RELHUM,218
14,zfp,4.59,RELHUM,219
14,zfp,4.59,RELHUM,220
14,zfp,4.59,RELHUM,221
14,zfp,4.59,RELHUM,222
14,zfp,4.59,RELHUM,223
14,zfp,4.59,RELHUM,224
14,zfp,4.59,RELHUM,225
14,zfp,4.59,RELHUM,226
16,zfp,3.52,RELHUM,227
14,zfp,4.59,RELHUM,228
14,zfp,4.59,RELHUM,229
14,zfp,4.59,RELHUM,230
14,zfp,4.59,RELHUM,231
14,zfp,4.59,RELHUM,232
14,zfp,4.59,RELHUM,233
16,zfp,3.52,RELHUM,234
14,zfp,4.59,RELHUM,235
16,zfp,3.52,RELHUM,236
14,zfp,4.59,RELHUM,237
14,zfp,4.59,RELHUM,238
14,zfp,4.59,RELHUM,239
14,zfp,4.59,RELHUM,240
14,zfp,4.59,RELHUM,241
14,zfp,4.59,RELHUM,242
14,zfp,4.59,RELHUM,243
14,zfp,4.59,RELHUM,244
14,zfp,4.59,RELHUM,245
14,zfp,4.59,RELHUM,246
16,zfp,3.52,RELHUM,247
14,zfp,4.59,RELHUM,248
14,zfp,4.59,RELHUM,249
14,zfp,4.59,RELHUM,250
14,zfp,4.59,RELHUM,251
14,zfp,4.59,RELHUM,252
16,zfp,3.52,RELHUM,253
16,zfp,3.52,RELHUM,254
14,zfp,4.59,RELHUM,255
14,zfp,4.59,RELHUM,256
14,zfp,4.59,RELHUM,257
14,zfp,4.59,RELHUM,258
14,zfp,4.59,RELHUM,259
16,zfp,3.52,RELHUM,260
16,zfp,3.52,RELHUM,261
14,zfp,4.59,RELHUM,262
14,zfp,4.59,RELHUM,263
14,zfp,4.59,RELHUM,264
14,zfp,4.59,RELHUM,265
14,zfp,4.59,RELHUM,266
14,zfp,4.59,RELHUM,267
14,zfp,4.59,RELHUM,268
14,zfp,4.59,RELHUM,269
14,zfp,4.59,RELHUM,270
14,zfp,4.59,RELHUM,271
14,zfp,4.59,RELHUM,272
14,zfp,4.59,RELHUM,273
14,zfp,4.59,RELHUM,274
14,zfp,4.59,RELHUM,275
14,zfp,4.59,RELHUM,276
14,zfp,4.59,RELHUM,277
16,zfp,3.52,RELHUM,278
14,zfp,4.59,RELHUM,279
16,zfp,3.52,RELHUM,280
14,zfp,4.59,RELHUM,281
14,zfp,4.59,RELHUM,282
14,zfp,4.59,RELHUM,283
14,zfp,4.59,RELHUM,284
14,zfp,4.59,RELHUM,285
14,zfp,4.59,RELHUM,286
14,zfp,4.59,RELHUM,287
14,zfp,4.59,RELHUM,288
14,zfp,4.59,RELHUM,289
14,zfp,4.59,RELHUM,290
14,zfp,4.59,RELHUM,291
16,zfp,3.52,RELHUM,292
14,zfp,4.59,RELHUM,293
14,zfp,4.59,RELHUM,294
14,zfp,4.59,RELHUM,295
14,zfp,4.59,RELHUM,296
14,zfp,4.59,RELHUM,297
14,zfp,4.59,RELHUM,298
16,zfp,3.52,RELHUM,299
14,zfp,4.59,RELHUM,300
14,zfp,4.59,RELHUM,301
14,zfp,4.59,RELHUM,302
14,zfp,4.59,RELHUM,303
14,zfp,4.59,RELHUM,304
14,zfp,4.59,RELHUM,305
14,zfp,4.59,RELHUM,306
14,zfp,4.59,RELHUM,307
14,zfp,4.59,RELHUM,308
14,zfp,4.59,RELHUM,309
14,zfp,4.59,RELHUM,310
14,zfp,4.59,RELHUM,311
14,zfp,4.59,RELHUM,312
14,zfp,4.59,RELHUM,313
14,zfp,4.59,RELHUM,314
14,zfp,4.59,RELHUM,315
14,zfp,4.59,RELHUM,316
14,zfp,4.59,RELHUM,317
14,zfp,4.59,RELHUM,318
16,zfp,3.52,RELHUM,319
14,zfp,4.59,RELHUM,320
14,zfp,4.59,RELHUM,321
14,zfp,4.59,RELHUM,322
14,zfp,4.59,RELHUM,323
14,zfp,4.59,RELHUM,324
14,zfp,4.59,RELHUM,325
14,zfp,4.59,RELHUM,326
14,zfp,4.59,RELHUM,327
14,zfp,4.59,RELHUM,328
14,zfp,4.59,RELHUM,329
16,zfp,3.52,RELHUM,330
16,zfp,3.52,RELHUM,331
16,zfp,3.52,RELHUM,332
14,zfp,4.59,RELHUM,333
14,zfp,4.59,RELHUM,334
14,zfp,4.59,RELHUM,335
14,zfp,4.59,RELHUM,336
14,zfp,4.59,RELHUM,337
14,zfp,4.59,RELHUM,338
14,zfp,4.59,RELHUM,339
16,zfp,3.52,RELHUM,340
14,zfp,4.59,RELHUM,341
14,zfp,4.59,RELHUM,342
14,zfp,4.59,RELHUM,343
14,zfp,4.59,RELHUM,344
16,zfp,3.52,RELHUM,345
14,zfp,4.59,RELHUM,346
14,zfp,4.59,RELHUM,347
14,zfp,4.59,RELHUM,348
14,zfp,4.59,RELHUM,349
14,zfp,4.59,RELHUM,350
14,zfp,4.59,RELHUM,351
14,zfp,4.59,RELHUM,352
14,zfp,4.59,RELHUM,353
14,zfp,4.59,RELHUM,354
14,zfp,4.59,RELHUM,355
14,zfp,4.59,RELHUM,356
14,zfp,4.59,RELHUM,357
16,zfp,3.52,RELHUM,358
14,zfp,4.59,RELHUM,359
100000,zfp,1.00,SFCO2,0
100000,zfp,1.00,SFCO2,1
100000,zfp,1.00,SFCO2,2
100000,zfp,1.00,SFCO2,3
100000,zfp,1.00,SFCO2,4
100000,zfp,1.00,SFCO2,5
100000,zfp,1.00,SFCO2,6
100000,zfp,1.00,SFCO2,7
100000,zfp,1.00,SFCO2,8
100000,zfp,1.00,SFCO2,9
100000,zfp,1.00,SFCO2,10
100000,zfp,1.00,SFCO2,11
100000,zfp,1.00,SFCO2,12
100000,zfp,1.00,SFCO2,13
100000,zfp,1.00,SFCO2,14
100000,zfp,1.00,SFCO2,15
100000,zfp,1.00,SFCO2,16
100000,zfp,1.00,SFCO2,17
100000,zfp,1.00,SFCO2,18
100000,zfp,1.00,SFCO2,19
100000,zfp,1.00,SFCO2,20
100000,zfp,1.00,SFCO2,21
100000,zfp,1.00,SFCO2,22
100000,zfp,1.00,SFCO2,23
100000,zfp,1.00,SFCO2,24
100000,zfp,1.00,SFCO2,25
100000,zfp,1.00,SFCO2,26
100000,zfp,1.00,SFCO2,27
100000,zfp,1.00,SFCO2,28
100000,zfp,1.00,SFCO2,29
100000,zfp,1.00,SFCO2,30
100000,zfp,1.00,SFCO2,31
100000,zfp,1.00,SFCO2,32
100000,zfp,1.00,SFCO2,33
100000,zfp,1.00,SFCO2,34
100000,zfp,1.00,SFCO2,35
100000,zfp,1.00,SFCO2,36
100000,zfp,1.00,SFCO2,37
100000,zfp,1.00,SFCO2,38
100000,zfp,1.00,SFCO2,39
100000,zfp,1.00,SFCO2,40
100000,zfp,1.00,SFCO2,41
100000,zfp,1.00,SFCO2,42
100000,zfp,1.00,SFCO2,43
100000,zfp,1.00,SFCO2,44
100000,zfp,1.00,SFCO2,45
100000,zfp,1.00,SFCO2,46
100000,zfp,1.00,SFCO2,47
100000,zfp,1.00,SFCO2,48
100000,zfp,1.00,SFCO2,49
100000,zfp,1.00,SFCO2,50
100000,zfp,1.00,SFCO2,51
100000,zfp,1.00,SFCO2,52
100000,zfp,1.00,SFCO2,53
100000,zfp,1.00,SFCO2,54
100000,zfp,1.00,SFCO2,55
100000,zfp,1.00,SFCO2,56
100000,zfp,1.00,SFCO2,57
100000,zfp,1.00,SFCO2,58
100000,zfp,1.00,SFCO2,59
100000,zfp,1.00,SFCO2,60
100000,zfp,1.00,SFCO2,61
100000,zfp,1.00,SFCO2,62
100000,zfp,1.00,SFCO2,63
100000,zfp,1.00,SFCO2,64
100000,zfp,1.00,SFCO2,65
100000,zfp,1.00,SFCO2,66
100000,zfp,1.00,SFCO2,67
100000,zfp,1.00,SFCO2,68
100000,zfp,1.00,SFCO2,69
100000,zfp,1.00,SFCO2,70
100000,zfp,1.00,SFCO2,71
100000,zfp,1.00,SFCO2,72
100000,zfp,1.00,SFCO2,73
100000,zfp,1.00,SFCO2,74
100000,zfp,1.00,SFCO2,75
100000,zfp,1.00,SFCO2,76
100000,zfp,1.00,SFCO2,77
100000,zfp,1.00,SFCO2,78
100000,zfp,1.00,SFCO2,79
100000,zfp,1.00,SFCO2,80
100000,zfp,1.00,SFCO2,81
100000,zfp,1.00,SFCO2,82
100000,zfp,1.00,SFCO2,83
100000,zfp,1.00,SFCO2,84
100000,zfp,1.00,SFCO2,85
100000,zfp,1.00,SFCO2,86
100000,zfp,1.00,SFCO2,87
100000,zfp,1.00,SFCO2,88
100000,zfp,1.00,SFCO2,89
100000,zfp,1.00,SFCO2,90
100000,zfp,1.00,SFCO2,91
100000,zfp,1.00,SFCO2,92
100000,zfp,1.00,SFCO2,93
100000,zfp,1.00,SFCO2,94
100000,zfp,1.00,SFCO2,95
100000,zfp,1.00,SFCO2,96
100000,zfp,1.00,SFCO2,97
100000,zfp,1.00,SFCO2,98
100000,zfp,1.00,SFCO2,99
100000,zfp,1.00,SFCO2,100
100000,zfp,1.00,SFCO2,101
100000,zfp,1.00,SFCO2,102
100000,zfp,1.00,SFCO2,103
100000,zfp,1.00,SFCO2,104
100000,zfp,1.00,SFCO2,105
100000,zfp,1.00,SFCO2,106
100000,zfp,1.00,SFCO2,107
100000,zfp,1.00,SFCO2,108
100000,zfp,1.00,SFCO2,109
100000,zfp,1.00,SFCO2,110
100000,zfp,1.00,SFCO2,111
100000,zfp,1.00,SFCO2,112
100000,zfp,1.00,SFCO2,113
100000,zfp,1.00,SFCO2,114
100000,zfp,1.00,SFCO2,115
100000,zfp,1.00,SFCO2,116
100000,zfp,1.00,SFCO2,117
100000,zfp,1.00,SFCO2,118
100000,zfp,1.00,SFCO2,119
100000,zfp,1.00,SFCO2,120
100000,zfp,1.00,SFCO2,121
100000,zfp,1.00,SFCO2,122
100000,zfp,1.00,SFCO2,123
100000,zfp,1.00,SFCO2,124
100000,zfp,1.00,SFCO2,125
100000,zfp,1.00,SFCO2,126
100000,zfp,1.00,SFCO2,127
100000,zfp,1.00,SFCO2,128
100000,zfp,1.00,SFCO2,129
100000,zfp,1.00,SFCO2,130
100000,zfp,1.00,SFCO2,131
100000,zfp,1.00,SFCO2,132
100000,zfp,1.00,SFCO2,133
100000,zfp,1.00,SFCO2,134
100000,zfp,1.00,SFCO2,135
100000,zfp,1.00,SFCO2,136
100000,zfp,1.00,SFCO2,137
100000,zfp,1.00,SFCO2,138
100000,zfp,1.00,SFCO2,139
100000,zfp,1.00,SFCO2,140
100000,zfp,1.00,SFCO2,141
100000,zfp,1.00,SFCO2,142
100000,zfp,1.00,SFCO2,143
100000,zfp,1.00,SFCO2,144
100000,zfp,1.00,SFCO2,145
100000,zfp,1.00,SFCO2,146
100000,zfp,1.00,SFCO2,147
100000,zfp,1.00,SFCO2,148
100000,zfp,1.00,SFCO2,149
100000,zfp,1.00,SFCO2,150
100000,zfp,1.00,SFCO2,151
100000,zfp,1.00,SFCO2,152
100000,zfp,1.00,SFCO2,153
100000,zfp,1.00,SFCO2,154
100000,zfp,1.00,SFCO2,155
100000,zfp,1.00,SFCO2,156
100000,zfp,1.00,SFCO2,157
100000,zfp,1.00,SFCO2,158
100000,zfp,1.00,SFCO2,159
100000,zfp,1.00,SFCO2,160
100000,zfp,1.00,SFCO2,161
100000,zfp,1.00,SFCO2,162
100000,zfp,1.00,SFCO2,163
100000,zfp,1.00,SFCO2,164
100000,zfp,1.00,SFCO2,165
100000,zfp,1.00,SFCO2,166
100000,zfp,1.00,SFCO2,167
100000,zfp,1.00,SFCO2,168
100000,zfp,1.00,SFCO2,169
100000,zfp,1.00,SFCO2,170
100000,zfp,1.00,SFCO2,171
100000,zfp,1.00,SFCO2,172
100000,zfp,1.00,SFCO2,173
100000,zfp,1.00,SFCO2,174
100000,zfp,1.00,SFCO2,175
100000,zfp,1.00,SFCO2,176
100000,zfp,1.00,SFCO2,177
100000,zfp,1.00,SFCO2,178
100000,zfp,1.00,SFCO2,179
100000,zfp,1.00,SFCO2,180
100000,zfp,1.00,SFCO2,181
100000,zfp,1.00,SFCO2,182
100000,zfp,1.00,SFCO2,183
100000,zfp,1.00,SFCO2,184
100000,zfp,1.00,SFCO2,185
100000,zfp,1.00,SFCO2,186
100000,zfp,1.00,SFCO2,187
100000,zfp,1.00,SFCO2,188
100000,zfp,1.00,SFCO2,189
100000,zfp,1.00,SFCO2,190
100000,zfp,1.00,SFCO2,191
100000,zfp,1.00,SFCO2,192
100000,zfp,1.00,SFCO2,193
100000,zfp,1.00,SFCO2,194
100000,zfp,1.00,SFCO2,195
100000,zfp,1.00,SFCO2,196
100000,zfp,1.00,SFCO2,197
100000,zfp,1.00,SFCO2,198
100000,zfp,1.00,SFCO2,199
100000,zfp,1.00,SFCO2,200
100000,zfp,1.00,SFCO2,201
100000,zfp,1.00,SFCO2,202
100000,zfp,1.00,SFCO2,203
100000,zfp,1.00,SFCO2,204
100000,zfp,1.00,SFCO2,205
100000,zfp,1.00,SFCO2,206
100000,zfp,1.00,SFCO2,207
100000,zfp,1.00,SFCO2,208
100000,zfp,1.00,SFCO2,209
100000,zfp,1.00,SFCO2,210
100000,zfp,1.00,SFCO2,211
100000,zfp,1.00,SFCO2,212
100000,zfp,1.00,SFCO2,213
100000,zfp,1.00,SFCO2,214
100000,zfp,1.00,SFCO2,215
100000,zfp,1.00,SFCO2,216
100000,zfp,1.00,SFCO2,217
100000,zfp,1.00,SFCO2,218
100000,zfp,1.00,SFCO2,219
100000,zfp,1.00,SFCO2,220
100000,zfp,1.00,SFCO2,221
100000,zfp,1.00,SFCO2,222
100000,zfp,1.00,SFCO2,223
100000,zfp,1.00,SFCO2,224
100000,zfp,1.00,SFCO2,225
100000,zfp,1.00,SFCO2,226
100000,zfp,1.00,SFCO2,227
100000,zfp,1.00,SFCO2,228
100000,zfp,1.00,SFCO2,229
100000,zfp,1.00,SFCO2,230
100000,zfp,1.00,SFCO2,231
100000,zfp,1.00,SFCO2,232
100000,zfp,1.00,SFCO2,233
100000,zfp,1.00,SFCO2,234
100000,zfp,1.00,SFCO2,235
100000,zfp,1.00,SFCO2,236
100000,zfp,1.00,SFCO2,237
100000,zfp,1.00,SFCO2,238
100000,zfp,1.00,SFCO2,239
100000,zfp,1.00,SFCO2,240
100000,zfp,1.00,SFCO2,241
100000,zfp,1.00,SFCO2,242
100000,zfp,1.00,SFCO2,243
100000,zfp,1.00,SFCO2,244
100000,zfp,1.00,SFCO2,245
100000,zfp,1.00,SFCO2,246
100000,zfp,1.00,SFCO2,247
100000,zfp,1.00,SFCO2,248
100000,zfp,1.00,SFCO2,249
100000,zfp,1.00,SFCO2,250
100000,zfp,1.00,SFCO2,251
100000,zfp,1.00,SFCO2,252
100000,zfp,1.00,SFCO2,253
100000,zfp,1.00,SFCO2,254
100000,zfp,1.00,SFCO2,255
100000,zfp,1.00,SFCO2,256
100000,zfp,1.00,SFCO2,257
100000,zfp,1.00,SFCO2,258
100000,zfp,1.00,SFCO2,259
100000,zfp,1.00,SFCO2,260
100000,zfp,1.00,SFCO2,261
100000,zfp,1.00,SFCO2,262
100000,zfp,1.00,SFCO2,263
100000,zfp,1.00,SFCO2,264
100000,zfp,1.00,SFCO2,265
100000,zfp,1.00,SFCO2,266
100000,zfp,1.00,SFCO2,267
100000,zfp,1.00,SFCO2,268
100000,zfp,1.00,SFCO2,269
100000,zfp,1.00,SFCO2,270
100000,zfp,1.00,SFCO2,271
100000,zfp,1.00,SFCO2,272
100000,zfp,1.00,SFCO2,273
100000,zfp,1.00,SFCO2,274
100000,zfp,1.00,SFCO2,275
100000,zfp,1.00,SFCO2,276
100000,zfp,1.00,SFCO2,277
100000,zfp,1.00,SFCO2,278
100000,zfp,1.00,SFCO2,279
100000,zfp,1.00,SFCO2,280
100000,zfp,1.00,SFCO2,281
100000,zfp,1.00,SFCO2,282
100000,zfp,1.00,SFCO2,283
100000,zfp,1.00,SFCO2,284
100000,zfp,1.00,SFCO2,285
100000,zfp,1.00,SFCO2,286
100000,zfp,1.00,SFCO2,287
100000,zfp,1.00,SFCO2,288
100000,zfp,1.00,SFCO2,289
100000,zfp,1.00,SFCO2,290
100000,zfp,1.00,SFCO2,291
100000,zfp,1.00,SFCO2,292
100000,zfp,1.00,SFCO2,293
100000,zfp,1.00,SFCO2,294
100000,zfp,1.00,SFCO2,295
100000,zfp,1.00,SFCO2,296
100000,zfp,1.00,SFCO2,297
100000,zfp,1.00,SFCO2,298
100000,zfp,1.00,SFCO2,299
100000,zfp,1.00,SFCO2,300
100000,zfp,1.00,SFCO2,301
100000,zfp,1.00,SFCO2,302
100000,zfp,1.00,SFCO2,303
100000,zfp,1.00,SFCO2,304
100000,zfp,1.00,SFCO2,305
100000,zfp,1.00,SFCO2,306
100000,zfp,1.00,SFCO2,307
100000,zfp,1.00,SFCO2,308
100000,zfp,1.00,SFCO2,309
100000,zfp,1.00,SFCO2,310
100000,zfp,1.00,SFCO2,311
100000,zfp,1.00,SFCO2,312
100000,zfp,1.00,SFCO2,313
100000,zfp,1.00,SFCO2,314
100000,zfp,1.00,SFCO2,315
100000,zfp,1.00,SFCO2,316
100000,zfp,1.00,SFCO2,317
100000,zfp,1.00,SFCO2,318
100000,zfp,1.00,SFCO2,319
100000,zfp,1.00,SFCO2,320
100000,zfp,1.00,SFCO2,321
100000,zfp,1.00,SFCO2,322
100000,zfp,1.00,SFCO2,323
100000,zfp,1.00,SFCO2,324
100000,zfp,1.00,SFCO2,325
100000,zfp,1.00,SFCO2,326
100000,zfp,1.00,SFCO2,327
100000,zfp,1.00,SFCO2,328
100000,zfp,1.00,SFCO2,329
100000,zfp,1.00,SFCO2,330
100000,zfp,1.00,SFCO2,331
100000,zfp,1.00,SFCO2,332
100000,zfp,1.00,SFCO2,333
100000,zfp,1.00,SFCO2,334
100000,zfp,1.00,SFCO2,335
100000,zfp,1.00,SFCO2,336
100000,zfp,1.00,SFCO2,337
100000,zfp,1.00,SFCO2,338
100000,zfp,1.00,SFCO2,339
100000,zfp,1.00,SFCO2,340
100000,zfp,1.00,SFCO2,341
100000,zfp,1.00,SFCO2,342
100000,zfp,1.00,SFCO2,343
100000,zfp,1.00,SFCO2,344
100000,zfp,1.00,SFCO2,345
100000,zfp,1.00,SFCO2,346
100000,zfp,1.00,SFCO2,347
100000,zfp,1.00,SFCO2,348
100000,zfp,1.00,SFCO2,349
100000,zfp,1.00,SFCO2,350
100000,zfp,1.00,SFCO2,351
100000,zfp,1.00,SFCO2,352
100000,zfp,1.00,SFCO2,353
100000,zfp,1.00,SFCO2,354
100000,zfp,1.00,SFCO2,355
100000,zfp,1.00,SFCO2,356
100000,zfp,1.00,SFCO2,357
100000,zfp,1.00,SFCO2,358
100000,zfp,1.00,SFCO2,359
100000,zfp,1.00,SFCO2_FFF,0
