levels,algs,ratios,variable,times
22,zfp,1.52,TREFHTMN,170
22,zfp,1.52,TREFHTMN,171
22,zfp,1.52,TREFHTMN,172
22,zfp,1.52,TREFHTMN,173
22,zfp,1.52,TREFHTMN,174
22,zfp,1.52,TREFHTMN,175
22,zfp,1.52,TREFHTMN,176
22,zfp,1.52,TREFHTMN,177
22,zfp,1.52,TREFHTMN,178
22,zfp,1.52,TREFHTMN,179
22,zfp,1.52,TREFHTMN,180
22,zfp,1.52,TREFHTMN,181
22,zfp,1.52,TREFHTMN,182
22,zfp,1.52,TREFHTMN,183
5,bg,1.74,TREFHTMN,184
22,zfp,1.52,TREFHTMN,185
22,zfp,1.52,TREFHTMN,186
22,zfp,1.52,TREFHTMN,187
22,zfp,1.52,TREFHTMN,188
22,zfp,1.52,TREFHTMN,189
22,zfp,1.52,TREFHTMN,190
22,zfp,1.52,TREFHTMN,191
22,zfp,1.52,TREFHTMN,192
22,zfp,1.52,TREFHTMN,193
22,zfp,1.52,TREFHTMN,194
22,zfp,1.52,TREFHTMN,195
22,zfp,1.52,TREFHTMN,196
22,zfp,1.52,TREFHTMN,197
22,zfp,1.52,TREFHTMN,198
22,zfp,1.52,TREFHTMN,199
22,zfp,1.52,TREFHTMN,200
22,zfp,1.52,TREFHTMN,201
22,zfp,1.52,TREFHTMN,202
22,zfp,1.52,TREFHTMN,203
22,zfp,1.52,TREFHTMN,204
22,zfp,1.52,TREFHTMN,205
22,zfp,1.52,TREFHTMN,206
20,zfp,1.81,TREFHTMN,207
20,zfp,1.81,TREFHTMN,208
22,zfp,1.52,TREFHTMN,209
22,zfp,1.52,TREFHTMN,210
22,zfp,1.52,TREFHTMN,211
22,zfp,1.52,TREFHTMN,212
22,zfp,1.52,TREFHTMN,213
22,zfp,1.52,TREFHTMN,214
22,zfp,1.52,TREFHTMN,215
22,zfp,1.52,TREFHTMN,216
22,zfp,1.52,TREFHTMN,217
22,zfp,1.52,TREFHTMN,218
22,zfp,1.52,TREFHTMN,219
22,zfp,1.52,TREFHTMN,220
22,zfp,1.52,TREFHTMN,221
5,bg,1.74,TREFHTMN,222
22,zfp,1.52,TREFHTMN,223
22,zfp,1.52,TREFHTMN,224
22,zfp,1.52,TREFHTMN,225
22,zfp,1.52,TREFHTMN,226
22,zfp,1.52,TREFHTMN,227
20,zfp,1.81,TREFHTMN,228
20,zfp,1.81,TREFHTMN,229
5,bg,1.74,TREFHTMN,230
22,zfp,1.52,TREFHTMN,231
22,zfp,1.52,TREFHTMN,232
22,zfp,1.52,TREFHTMN,233
22,zfp,1.52,TREFHTMN,234
22,zfp,1.52,TREFHTMN,235
22,zfp,1.52,TREFHTMN,236
22,zfp,1.52,TREFHTMN,237
5,bg,1.74,TREFHTMN,238
22,zfp,1.52,TREFHTMN,239
22,zfp,1.52,TREFHTMN,240
20,zfp,1.81,TREFHTMN,241
22,zfp,1.52,TREFHTMN,242
22,zfp,1.52,TREFHTMN,243
20,zfp,1.81,TREFHTMN,244
22,zfp,1.52,TREFHTMN,245
22,zfp,1.52,TREFHTMN,246
5,bg,1.74,TREFHTMN,247
22,zfp,1.52,TREFHTMN,248
22,zfp,1.52,TREFHTMN,249
20,zfp,1.81,TREFHTMN,250
22,zfp,1.52,TREFHTMN,251
22,zfp,1.52,TREFHTMN,252
22,zfp,1.52,TREFHTMN,253
22,zfp,1.52,TREFHTMN,254
20,zfp,1.81,TREFHTMN,255
5,bg,1.74,TREFHTMN,256
22,zfp,1.52,TREFHTMN,257
20,zfp,1.81,TREFHTMN,258
22,zfp,1.52,TREFHTMN,259
20,zfp,1.81,TREFHTMN,260
22,zfp,1.52,TREFHTMN,261
22,zfp,1.52,TREFHTMN,262
5,bg,1.74,TREFHTMN,263
20,zfp,1.81,TREFHTMN,264
22,zfp,1.52,TREFHTMN,265
22,zfp,1.52,TREFHTMN,266
22,zfp,1.52,TREFHTMN,267
22,zfp,1.52,TREFHTMN,268
22,zfp,1.52,TREFHTMN,269
22,zfp,1.52,TREFHTMN,270
22,zfp,1.52,TREFHTMN,271
22,zfp,1.52,TREFHTMN,272
22,zfp,1.52,TREFHTMN,273
22,zfp,1.52,TREFHTMN,274
22,zfp,1.52,TREFHTMN,275
20,zfp,1.81,TREFHTMN,276
22,zfp,1.52,TREFHTMN,277
22,zfp,1.52,TREFHTMN,278
22,zfp,1.52,TREFHTMN,279
22,zfp,1.52,TREFHTMN,280
22,zfp,1.52,TREFHTMN,281
20,zfp,1.81,TREFHTMN,282
22,zfp,1.52,TREFHTMN,283
22,zfp,1.52,TREFHTMN,284
22,zfp,1.52,TREFHTMN,285
22,zfp,1.52,TREFHTMN,286
22,zfp,1.52,TREFHTMN,287
22,zfp,1.52,TREFHTMN,288
22,zfp,1.52,TREFHTMN,289
22,zfp,1.52,TREFHTMN,290
22,zfp,1.52,TREFHTMN,291
22,zfp,1.52,TREFHTMN,292
20,zfp,1.81,TREFHTMN,293
20,zfp,1.81,TREFHTMN,294
20,zfp,1.81,TREFHTMN,295
22,zfp,1.52,TREFHTMN,296
22,zfp,1.52,TREFHTMN,297
22,zfp,1.52,TREFHTMN,298
22,zfp,1.52,TREFHTMN,299
22,zfp,1.52,TREFHTMN,300
22,zfp,1.52,TREFHTMN,301
22,zfp,1.52,TREFHTMN,302
22,zfp,1.52,TREFHTMN,303
22,zfp,1.52,TREFHTMN,304
22,zfp,1.52,TREFHTMN,305
22,zfp,1.52,TREFHTMN,306
22,zfp,1.52,TREFHTMN,307
22,zfp,1.52,TREFHTMN,308
22,zfp,1.52,TREFHTMN,309
22,zfp,1.52,TREFHTMN,310
22,zfp,1.52,TREFHTMN,311
5,bg,1.74,TREFHTMN,312
22,zfp,1.52,TREFHTMN,313
22,zfp,1.52,TREFHTMN,314
22,zfp,1.52,TREFHTMN,315
5,bg,1.74,TREFHTMN,316
5,bg,1.74,TREFHTMN,317
22,zfp,1.52,TREFHTMN,318
22,zfp,1.52,TREFHTMN,319
22,zfp,1.52,TREFHTMN,320
20,zfp,1.81,TREFHTMN,321
20,zfp,1.81,TREFHTMN,322
22,zfp,1.52,TREFHTMN,323
20,zfp,1.81,TREFHTMN,324
22,zfp,1.52,TREFHTMN,325
22,zfp,1.52,TREFHTMN,326
22,zfp,1.52,TREFHTMN,327
22,zfp,1.52,TREFHTMN,328
22,zfp,1.52,TREFHTMN,329
22,zfp,1.52,TREFHTMN,330
22,zfp,1.52,TREFHTMN,331
22,zfp,1.52,TREFHTMN,332
22,zfp,1.52,TREFHTMN,333
22,zfp,1.52,TREFHTMN,334
22,zfp,1.52,TREFHTMN,335
22,zfp,1.52,TREFHTMN,336
22,zfp,1.52,TREFHTMN,337
22,zfp,1.52,TREFHTMN,338
22,zfp,1.52,TREFHTMN,339
22,zfp,1.52,TREFHTMN,340
22,zfp,1.52,TREFHTMN,341
22,zfp,1.52,TREFHTMN,342
22,zfp,1.52,TREFHTMN,343
22,zfp,1.52,TREFHTMN,344
22,zfp,1.52,TREFHTMN,345
22,zfp,1.52,TREFHTMN,346
5,bg,1.74,TREFHTMN,347
22,zfp,1.52,TREFHTMN,348
22,zfp,1.52,TREFHTMN,349
22,zfp,1.52,TREFHTMN,350
20,zfp,1.81,TREFHTMN,351
22,zfp,1.52,TREFHTMN,352
22,zfp,1.52,TREFHTMN,353
20,zfp,1.81,TREFHTMN,354
20,zfp,1.81,TREFHTMN,355
22,zfp,1.52,TREFHTMN,356
22,zfp,1.52,TREFHTMN,357
22,zfp,1.52,TREFHTMN,358
20,zfp,1.81,TREFHTMN,359
22,zfp,1.52,TREFHTMN,360
22,zfp,1.52,TREFHTMN,361
22,zfp,1.52,TREFHTMN,362
20,zfp,1.81,TREFHTMN,363
22,zfp,1.52,TREFHTMN,364
22,zfp,1.52,TREFHTMN,365
22,zfp,1.52,TREFHTMN,366
20,zfp,1.81,TREFHTMN,367
22,zfp,1.52,TREFHTMN,368
22,zfp,1.52,TREFHTMN,369
22,zfp,1.52,TREFHTMN,370
22,zfp,1.52,TREFHTMN,371
22,zfp,1.52,TREFHTMN,372
20,zfp,1.81,TREFHTMN,373
22,zfp,1.52,TREFHTMN,374
20,zfp,1.81,TREFHTMN,375
22,zfp,1.52,TREFHTMN,376
22,zfp,1.52,TREFHTMN,377
22,zfp,1.52,TREFHTMN,378
22,zfp,1.52,TREFHTMN,379
22,zfp,1.52,TREFHTMN,380
22,zfp,1.52,TREFHTMN,381
22,zfp,1.52,TREFHTMN,382
22,zfp,1.52,TREFHTMN,383
22,zfp,1.52,TREFHTMN,384
22,zfp,1.52,TREFHTMN,385
22,zfp,1.52,TREFHTMN,386
22,zfp,1.52,TREFHTMN,387
5,bg,1.74,TREFHTMN,388
20,zfp,1.81,TREFHTMN,389
22,zfp,1.52,TREFHTMN,390
22,zfp,1.52,TREFHTMN,391
22,zfp,1.52,TREFHTMN,392
20,zfp,1.81,TREFHTMN,393
22,zfp,1.52,TREFHTMN,394
22,zfp,1.52,TREFHTMN,395
22,zfp,1.52,TREFHTMN,396
22,zfp,1.52,TREFHTMN,397
22,zfp,1.52,TREFHTMN,398
22,zfp,1.52,TREFHTMN,399
22,zfp,1.52,TREFHTMN,400
22,zfp,1.52,TREFHTMN,401
22,zfp,1.52,TREFHTMN,402
22,zfp,1.52,TREFHTMN,403
22,zfp,1.52,TREFHTMN,404
22,zfp,1.52,TREFHTMN,405
20,zfp,1.81,TREFHTMN,406
20,zfp,1.81,TREFHTMN,407
5,bg,1.74,TREFHTMN,408
22,zfp,1.52,TREFHTMN,409
22,zfp,1.52,TREFHTMN,410
22,zfp,1.52,TREFHTMN,411
20,zfp,1.81,TREFHTMN,412
22,zfp,1.52,TREFHTMN,413
22,zfp,1.52,TREFHTMN,414
22,zfp,1.52,TREFHTMN,415
22,zfp,1.52,TREFHTMN,416
22,zfp,1.52,TREFHTMN,417
22,zfp,1.52,TREFHTMN,418
22,zfp,1.52,TREFHTMN,419
22,zfp,1.52,TREFHTMN,420
22,zfp,1.52,TREFHTMN,421
22,zfp,1.52,TREFHTMN,422
22,zfp,1.52,TREFHTMN,423
5,bg,1.74,TREFHTMN,424
22,zfp,1.52,TREFHTMN,425
22,zfp,1.52,TREFHTMN,426
22,zfp,1.52,TREFHTMN,427
22,zfp,1.52,TREFHTMN,428
22,zfp,1.52,TREFHTMN,429
22,zfp,1.52,TREFHTMN,430
22,zfp,1.52,TREFHTMN,431
22,zfp,1.52,TREFHTMN,432
22,zfp,1.52,TREFHTMN,433
22,zfp,1.52,TREFHTMN,434
22,zfp,1.52,TREFHTMN,435
20,zfp,1.81,TREFHTMN,436
22,zfp,1.52,TREFHTMN,437
22,zfp,1.52,TREFHTMN,438
22,zfp,1.52,TREFHTMN,439
22,zfp,1.52,TREFHTMN,440
22,zfp,1.52,TREFHTMN,441
22,zfp,1.52,TREFHTMN,442
22,zfp,1.52,TREFHTMN,443
22,zfp,1.52,TREFHTMN,444
22,zfp,1.52,TREFHTMN,445
22,zfp,1.52,TREFHTMN,446
22,zfp,1.52,TREFHTMN,447
22,zfp,1.52,TREFHTMN,448
22,zfp,1.52,TREFHTMN,449
22,zfp,1.52,TREFHTMN,450
22,zfp,1.52,TREFHTMN,451
22,zfp,1.52,TREFHTMN,452
22,zfp,1.52,TREFHTMN,453
22,zfp,1.52,TREFHTMN,454
22,zfp,1.52,TREFHTMN,455
22,zfp,1.52,TREFHTMN,456
22,zfp,1.52,TREFHTMN,457
22,zfp,1.52,TREFHTMN,458
22,zfp,1.52,TREFHTMN,459
22,zfp,1.52,TREFHTMN,460
22,zfp,1.52,TREFHTMN,461
22,zfp,1.52,TREFHTMN,462
22,zfp,1.52,TREFHTMN,463
22,zfp,1.52,TREFHTMN,464
22,zfp,1.52,TREFHTMN,465
22,zfp,1.52,TREFHTMN,466
22,zfp,1.52,TREFHTMN,467
22,zfp,1.52,TREFHTMN,468
22,zfp,1.52,TREFHTMN,469
22,zfp,1.52,TREFHTMN,470
22,zfp,1.52,TREFHTMN,471
22,zfp,1.52,TREFHTMN,472
22,zfp,1.52,TREFHTMN,473
22,zfp,1.52,TREFHTMN,474
22,zfp,1.52,TREFHTMN,475
22,zfp,1.52,TREFHTMN,476
22,zfp,1.52,TREFHTMN,477
22,zfp,1.52,TREFHTMN,478
20,zfp,1.81,TREFHTMN,479
22,zfp,1.52,TREFHTMN,480
22,zfp,1.52,TREFHTMN,481
22,zfp,1.52,TREFHTMN,482
22,zfp,1.52,TREFHTMN,483
22,zfp,1.52,TREFHTMN,484
22,zfp,1.52,TREFHTMN,485
22,zfp,1.52,TREFHTMN,486
22,zfp,1.52,TREFHTMN,487
22,zfp,1.52,TREFHTMN,488
22,zfp,1.52,TREFHTMN,489
22,zfp,1.52,TREFHTMN,490
22,zfp,1.52,TREFHTMN,491
22,zfp,1.52,TREFHTMN,492
22,zfp,1.52,TREFHTMN,493
22,zfp,1.52,TREFHTMN,494
22,zfp,1.52,TREFHTMN,495
22,zfp,1.52,TREFHTMN,496
22,zfp,1.52,TREFHTMN,497
22,zfp,1.52,TREFHTMN,498
22,zfp,1.52,TREFHTMN,499
22,zfp,1.52,TREFHTMN,500
22,zfp,1.52,TREFHTMN,501
22,zfp,1.52,TREFHTMN,502
22,zfp,1.52,TREFHTMN,503
22,zfp,1.52,TREFHTMN,504
22,zfp,1.52,TREFHTMN,505
22,zfp,1.52,TREFHTMN,506
22,zfp,1.52,TREFHTMN,507
22,zfp,1.52,TREFHTMN,508
22,zfp,1.52,TREFHTMN,509
22,zfp,1.52,TREFHTMN,510
22,zfp,1.52,TREFHTMN,511
20,zfp,1.81,TREFHTMN,512
22,zfp,1.52,TREFHTMN,513
22,zfp,1.52,TREFHTMN,514
22,zfp,1.52,TREFHTMN,515
22,zfp,1.52,TREFHTMN,516
22,zfp,1.52,TREFHTMN,517
22,zfp,1.52,TREFHTMN,518
22,zfp,1.52,TREFHTMN,519
22,zfp,1.52,TREFHTMN,520
22,zfp,1.52,TREFHTMN,521
22,zfp,1.52,TREFHTMN,522
22,zfp,1.52,TREFHTMN,523
22,zfp,1.52,TREFHTMN,524
22,zfp,1.52,TREFHTMN,525
22,zfp,1.52,TREFHTMN,526
22,zfp,1.52,TREFHTMN,527
22,zfp,1.52,TREFHTMN,528
22,zfp,1.52,TREFHTMN,529
22,zfp,1.52,TREFHTMN,530
22,zfp,1.52,TREFHTMN,531
22,zfp,1.52,TREFHTMN,532
22,zfp,1.52,TREFHTMN,533
22,zfp,1.52,TREFHTMN,534
22,zfp,1.52,TREFHTMN,535
22,zfp,1.52,TREFHTMN,536
22,zfp,1.52,TREFHTMN,537
22,zfp,1.52,TREFHTMN,538
5,bg,1.74,TREFHTMN,539
22,zfp,1.52,TREFHTMN,540
22,zfp,1.52,TREFHTMN,541
22,zfp,1.52,TREFHTMN,542
22,zfp,1.52,TREFHTMN,543
22,zfp,1.52,TREFHTMN,544
5,bg,1.74,TREFHTMN,545
22,zfp,1.52,TREFHTMN,546
22,zfp,1.52,TREFHTMN,547
22,zfp,1.52,TREFHTMN,548
22,zfp,1.52,TREFHTMN,549
22,zfp,1.52,TREFHTMN,550
22,zfp,1.52,TREFHTMN,551
22,zfp,1.52,TREFHTMN,552
22,zfp,1.52,TREFHTMN,553
22,zfp,1.52,TREFHTMN,554
22,zfp,1.52,TREFHTMN,555
20,zfp,1.81,TREFHTMN,556
22,zfp,1.52,TREFHTMN,557
22,zfp,1.52,TREFHTMN,558
22,zfp,1.52,TREFHTMN,559
22,zfp,1.52,TREFHTMN,560
22,zfp,1.52,TREFHTMN,561
22,zfp,1.52,TREFHTMN,562
22,zfp,1.52,TREFHTMN,563
22,zfp,1.52,TREFHTMN,564
22,zfp,1.52,TREFHTMN,565
22,zfp,1.52,TREFHTMN,566
22,zfp,1.52,TREFHTMN,567
22,zfp,1.52,TREFHTMN,568
22,zfp,1.52,TREFHTMN,569
22,zfp,1.52,TREFHTMN,570
22,zfp,1.52,TREFHTMN,571
22,zfp,1.52,TREFHTMN,572
22,zfp,1.52,TREFHTMN,573
22,zfp,1.52,TREFHTMN,574
22,zfp,1.52,TREFHTMN,575
22,zfp,1.52,TREFHTMN,576
22,zfp,1.52,TREFHTMN,577
22,zfp,1.52,TREFHTMN,578
22,zfp,1.52,TREFHTMN,579
22,zfp,1.52,TREFHTMN,580
22,zfp,1.52,TREFHTMN,581
22,zfp,1.52,TREFHTMN,582
22,zfp,1.52,TREFHTMN,583
5,bg,1.74,TREFHTMN,584
22,zfp,1.52,TREFHTMN,585
22,zfp,1.52,TREFHTMN,586
22,zfp,1.52,TREFHTMN,587
22,zfp,1.52,TREFHTMN,588
22,zfp,1.52,TREFHTMN,589
22,zfp,1.52,TREFHTMN,590
22,zfp,1.52,TREFHTMN,591
22,zfp,1.52,TREFHTMN,592
22,zfp,1.52,TREFHTMN,593
22,zfp,1.52,TREFHTMN,594
22,zfp,1.52,TREFHTMN,595
5,bg,1.74,TREFHTMN,596
22,zfp,1.52,TREFHTMN,597
22,zfp,1.52,TREFHTMN,598
22,zfp,1.52,TREFHTMN,599
22,zfp,1.52,TREFHTMN,600
22,zfp,1.52,TREFHTMN,601
22,zfp,1.52,TREFHTMN,602
22,zfp,1.52,TREFHTMN,603
22,zfp,1.52,TREFHTMN,604
22,zfp,1.52,TREFHTMN,605
22,zfp,1.52,TREFHTMN,606
22,zfp,1.52,TREFHTMN,607
22,zfp,1.52,TREFHTMN,608
22,zfp,1.52,TREFHTMN,609
22,zfp,1.52,TREFHTMN,610
22,zfp,1.52,TREFHTMN,611
22,zfp,1.52,TREFHTMN,612
22,zfp,1.52,TREFHTMN,613
22,zfp,1.52,TREFHTMN,614
22,zfp,1.52,TREFHTMN,615
22,zfp,1.52,TREFHTMN,616
22,zfp,1.52,TREFHTMN,617
22,zfp,1.52,TREFHTMN,618
22,zfp,1.52,TREFHTMN,619
22,zfp,1.52,TREFHTMN,620
22,zfp,1.52,TREFHTMN,621
5,bg,1.74,TREFHTMN,622
22,zfp,1.52,TREFHTMN,623
22,zfp,1.52,TREFHTMN,624
22,zfp,1.52,TREFHTMN,625
22,zfp,1.52,TREFHTMN,626
22,zfp,1.52,TREFHTMN,627
20,zfp,1.81,TREFHTMN,628
20,zfp,1.81,TREFHTMN,629
22,zfp,1.52,TREFHTMN,630
22,zfp,1.52,TREFHTMN,631
22,zfp,1.52,TREFHTMN,632
20,zfp,1.81,TREFHTMN,633
22,zfp,1.52,TREFHTMN,634
22,zfp,1.52,TREFHTMN,635
22,zfp,1.52,TREFHTMN,636
22,zfp,1.52,TREFHTMN,637
5,bg,1.74,TREFHTMN,638
5,bg,1.74,TREFHTMN,639
20,zfp,1.81,TREFHTMN,640
22,zfp,1.52,TREFHTMN,641
22,zfp,1.52,TREFHTMN,642
22,zfp,1.52,TREFHTMN,643
22,zfp,1.52,TREFHTMN,644
22,zfp,1.52,TREFHTMN,645
5,bg,1.74,TREFHTMN,646
20,zfp,1.81,TREFHTMN,647
22,zfp,1.52,TREFHTMN,648
22,zfp,1.52,TREFHTMN,649
22,zfp,1.52,TREFHTMN,650
20,zfp,1.81,TREFHTMN,651
5,bg,1.74,TREFHTMN,652
22,zfp,1.52,TREFHTMN,653
20,zfp,1.81,TREFHTMN,654
20,zfp,1.81,TREFHTMN,655
22,zfp,1.52,TREFHTMN,656
20,zfp,1.81,TREFHTMN,657
22,zfp,1.52,TREFHTMN,658
22,zfp,1.52,TREFHTMN,659
5,bg,1.74,TREFHTMN,660
22,zfp,1.52,TREFHTMN,661
22,zfp,1.52,TREFHTMN,662
20,zfp,1.81,TREFHTMN,663
5,bg,1.74,TREFHTMN,664
22,zfp,1.52,TREFHTMN,665
22,zfp,1.52,TREFHTMN,666
22,zfp,1.52,TREFHTMN,667
22,zfp,1.52,TREFHTMN,668
20,zfp,1.81,TREFHTMN,669
20,zfp,1.81,TREFHTMN,670
20,zfp,1.81,TREFHTMN,671
22,zfp,1.52,TREFHTMN,672
22,zfp,1.52,TREFHTMN,673
20,zfp,1.81,TREFHTMN,674
22,zfp,1.52,TREFHTMN,675
22,zfp,1.52,TREFHTMN,676
22,zfp,1.52,TREFHTMN,677
22,zfp,1.52,TREFHTMN,678
22,zfp,1.52,TREFHTMN,679
22,zfp,1.52,TREFHTMN,680
22,zfp,1.52,TREFHTMN,681
22,zfp,1.52,TREFHTMN,682
22,zfp,1.52,TREFHTMN,683
5,bg,1.74,TREFHTMN,684
22,zfp,1.52,TREFHTMN,685
22,zfp,1.52,TREFHTMN,686
22,zfp,1.52,TREFHTMN,687
5,bg,1.74,TREFHTMN,688
22,zfp,1.52,TREFHTMN,689
22,zfp,1.52,TREFHTMN,690
20,zfp,1.81,TREFHTMN,691
22,zfp,1.52,TREFHTMN,692
22,zfp,1.52,TREFHTMN,693
22,zfp,1.52,TREFHTMN,694
22,zfp,1.52,TREFHTMN,695
22,zfp,1.52,TREFHTMN,696
22,zfp,1.52,TREFHTMN,697
22,zfp,1.52,TREFHTMN,698
22,zfp,1.52,TREFHTMN,699
22,zfp,1.52,TREFHTMN,700
22,zfp,1.52,TREFHTMN,701
22,zfp,1.52,TREFHTMN,702
22,zfp,1.52,TREFHTMN,703
22,zfp,1.52,TREFHTMN,704
22,zfp,1.52,TREFHTMN,705
22,zfp,1.52,TREFHTMN,706
22,zfp,1.52,TREFHTMN,707
22,zfp,1.52,TREFHTMN,708
22,zfp,1.52,TREFHTMN,709
22,zfp,1.52,TREFHTMN,710
22,zfp,1.52,TREFHTMN,711
22,zfp,1.52,TREFHTMN,712
22,zfp,1.52,TREFHTMN,713
22,zfp,1.52,TREFHTMN,714
22,zfp,1.52,TREFHTMN,715
22,zfp,1.52,TREFHTMN,716
5,bg,1.74,TREFHTMN,717
22,zfp,1.52,TREFHTMN,718
22,zfp,1.52,TREFHTMN,719
22,zfp,1.52,TREFHTMN,720
22,zfp,1.52,TREFHTMN,721
22,zfp,1.52,TREFHTMN,722
22,zfp,1.52,TREFHTMN,723
22,zfp,1.52,TREFHTMN,724
22,zfp,1.52,TREFHTMN,725
22,zfp,1.52,TREFHTMN,726
22,zfp,1.52,TREFHTMN,727
22,zfp,1.52,TREFHTMN,728
22,zfp,1.52,TREFHTMN,729
5,bg,1.75,TREFHTMX,0
22,zfp,1.53,TREFHTMX,1
22,zfp,1.53,TREFHTMX,2
22,zfp,1.53,TREFHTMX,3
22,zfp,1.53,TREFHTMX,4
22,zfp,1.53,TREFHTMX,5
22,zfp,1.53,TREFHTMX,6
22,zfp,1.53,TREFHTMX,7
22,zfp,1.53,TREFHTMX,8
22,zfp,1.53,TREFHTMX,9
22,zfp,1.53,TREFHTMX,10
22,zfp,1.53,TREFHTMX,11
22,zfp,1.53,TREFHTMX,12
22,zfp,1.53,TREFHTMX,13
22,zfp,1.53,TREFHTMX,14
22,zfp,1.53,TREFHTMX,15
22,zfp,1.53,TREFHTMX,16
22,zfp,1.53,TREFHTMX,17
22,zfp,1.53,TREFHTMX,18
22,zfp,1.53,TREFHTMX,19
22,zfp,1.53,TREFHTMX,20
22,zfp,1.53,TREFHTMX,21
22,zfp,1.53,TREFHTMX,22
22,zfp,1.53,TREFHTMX,23
22,zfp,1.53,TREFHTMX,24
22,zfp,1.53,TREFHTMX,25
22,zfp,1.53,TREFHTMX,26
22,zfp,1.53,TREFHTMX,27
22,zfp,1.53,TREFHTMX,28
22,zfp,1.53,TREFHTMX,29
22,zfp,1.53,TREFHTMX,30
22,zfp,1.53,TREFHTMX,31
22,zfp,1.53,TREFHTMX,32
22,zfp,1.53,TREFHTMX,33
22,zfp,1.53,TREFHTMX,34
22,zfp,1.53,TREFHTMX,35
22,zfp,1.53,TREFHTMX,36
22,zfp,1.53,TREFHTMX,37
22,zfp,1.53,TREFHTMX,38
22,zfp,1.53,TREFHTMX,39
22,zfp,1.53,TREFHTMX,40
22,zfp,1.53,TREFHTMX,41
22,zfp,1.53,TREFHTMX,42
22,zfp,1.53,TREFHTMX,43
22,zfp,1.53,TREFHTMX,44
22,zfp,1.53,TREFHTMX,45
22,zfp,1.53,TREFHTMX,46
22,zfp,1.53,TREFHTMX,47
22,zfp,1.53,TREFHTMX,48
22,zfp,1.53,TREFHTMX,49
22,zfp,1.53,TREFHTMX,50
22,zfp,1.53,TREFHTMX,51
22,zfp,1.53,TREFHTMX,52
22,zfp,1.53,TREFHTMX,53
22,zfp,1.53,TREFHTMX,54
22,zfp,1.53,TREFHTMX,55
22,zfp,1.53,TREFHTMX,56
22,zfp,1.53,TREFHTMX,57
22,zfp,1.53,TREFHTMX,58
22,zfp,1.53,TREFHTMX,59
22,zfp,1.53,TREFHTMX,60
22,zfp,1.53,TREFHTMX,61
22,zfp,1.53,TREFHTMX,62
22,zfp,1.53,TREFHTMX,63
22,zfp,1.53,TREFHTMX,64
22,zfp,1.53,TREFHTMX,65
22,zfp,1.53,TREFHTMX,66
22,zfp,1.53,TREFHTMX,67
22,zfp,1.53,TREFHTMX,68
22,zfp,1.53,TREFHTMX,69
22,zfp,1.53,TREFHTMX,70
22,zfp,1.53,TREFHTMX,71
24,zfp,1.32,TREFHTMX,72
22,zfp,1.53,TREFHTMX,73
22,zfp,1.53,TREFHTMX,74
22,zfp,1.53,TREFHTMX,75
22,zfp,1.53,TREFHTMX,76
22,zfp,1.53,TREFHTMX,77
22,zfp,1.53,TREFHTMX,78
22,zfp,1.53,TREFHTMX,79
22,zfp,1.53,TREFHTMX,80
22,zfp,1.53,TREFHTMX,81
24,zfp,1.32,TREFHTMX,82
22,zfp,1.53,TREFHTMX,83
22,zfp,1.53,TREFHTMX,84
22,zfp,1.53,TREFHTMX,85
22,zfp,1.53,TREFHTMX,86
22,zfp,1.53,TREFHTMX,87
22,zfp,1.53,TREFHTMX,88
22,zfp,1.53,TREFHTMX,89
22,zfp,1.53,TREFHTMX,90
22,zfp,1.53,TREFHTMX,91
22,zfp,1.53,TREFHTMX,92
22,zfp,1.53,TREFHTMX,93
24,zfp,1.32,TREFHTMX,94
22,zfp,1.53,TREFHTMX,95
22,zfp,1.53,TREFHTMX,96
22,zfp,1.53,TREFHTMX,97
22,zfp,1.53,TREFHTMX,98
22,zfp,1.53,TREFHTMX,99
22,zfp,1.53,TREFHTMX,100
22,zfp,1.53,TREFHTMX,101
22,zfp,1.53,TREFHTMX,102
22,zfp,1.53,TREFHTMX,103
22,zfp,1.53,TREFHTMX,104
22,zfp,1.53,TREFHTMX,105
22,zfp,1.53,TREFHTMX,106
22,zfp,1.53,TREFHTMX,107
22,zfp,1.53,TREFHTMX,108
22,zfp,1.53,TREFHTMX,109
24,zfp,1.32,TREFHTMX,110
24,zfp,1.32,TREFHTMX,111
22,zfp,1.53,TREFHTMX,112
22,zfp,1.53,TREFHTMX,113
22,zfp,1.53,TREFHTMX,114
22,zfp,1.53,TREFHTMX,115
22,zfp,1.53,TREFHTMX,116
22,zfp,1.53,TREFHTMX,117
22,zfp,1.53,TREFHTMX,118
22,zfp,1.53,TREFHTMX,119
22,zfp,1.53,TREFHTMX,120
22,zfp,1.53,TREFHTMX,121
22,zfp,1.53,TREFHTMX,122
24,zfp,1.32,TREFHTMX,123
22,zfp,1.53,TREFHTMX,124
22,zfp,1.53,TREFHTMX,125
22,zfp,1.53,TREFHTMX,126
22,zfp,1.53,TREFHTMX,127
22,zfp,1.53,TREFHTMX,128
22,zfp,1.53,TREFHTMX,129
22,zfp,1.53,TREFHTMX,130
22,zfp,1.53,TREFHTMX,131
22,zfp,1.53,TREFHTMX,132
22,zfp,1.53,TREFHTMX,133
22,zfp,1.53,TREFHTMX,134
22,zfp,1.53,TREFHTMX,135
22,zfp,1.53,TREFHTMX,136
22,zfp,1.53,TREFHTMX,137
22,zfp,1.53,TREFHTMX,138
22,zfp,1.53,TREFHTMX,139
